ACTION START 1200 0 START
ACTION QUERY 1200 10 Study on motivation of male and female purchase behaviour of cosmetics product in india
ACTION SERP 1200 15 EXAMINE_SERP
ACTION SNIPPET 1200 189 SNIPPET_NOT_RELEVANT 122228248
ACTION SNIPPET 1200 192 SNIPPET_NOT_RELEVANT 71398765
ACTION SNIPPET 1200 195 SNIPPET_NOT_RELEVANT 7984970
ACTION SNIPPET 1200 198 SNIPPET_NOT_RELEVANT 122397889
ACTION SNIPPET 1200 201 SNIPPET_NOT_RELEVANT 82604143
ACTION SNIPPET 1200 204 SNIPPET_NOT_RELEVANT 150239505
ACTION SNIPPET 1200 207 SNIPPET_NOT_RELEVANT 97258983
ACTION SNIPPET 1200 210 SNIPPET_NOT_RELEVANT 39186395
ACTION SNIPPET 1200 213 SNIPPET_NOT_RELEVANT 45244380
ACTION SNIPPET 1200 216 SNIPPET_NOT_RELEVANT 122510019
ACTION SNIPPET 1200 219 SNIPPET_NOT_RELEVANT 78765564
ACTION SNIPPET 1200 222 SNIPPET_NOT_RELEVANT 6891674
ACTION QUERY 1200 232 ("Cosmetic" OR "personal care" OR "skin care" OR "make-up" OR "fragrance" OR "deodorant" OR "lip balm" OR "chewing gum" OR "dentifrice" OR "shampoo" OR "conditioner" OR "body wash" OR "bar soap" OR "liquid soap" OR "facial cleanser" OR "exfoliant" OR "scrub" OR "moisturizer" OR "
ACTION SERP 1200 237 EXAMINE_SERP
ACTION SNIPPET 1200 240 SNIPPET_NOT_RELEVANT 122486032
ACTION SNIPPET 1200 243 SNIPPET_NOT_RELEVANT 132658629
ACTION SNIPPET 1200 246 SNIPPET_NOT_RELEVANT 71398765
ACTION SNIPPET 1200 249 SNIPPET_NOT_RELEVANT 43519046
ACTION SNIPPET 1200 252 SNIPPET_NOT_RELEVANT 7984970
ACTION SNIPPET 1200 255 SNIPPET_NOT_RELEVANT 159009564
ACTION SNIPPET 1200 258 SNIPPET_NOT_RELEVANT 136060555
ACTION SNIPPET 1200 261 SNIPPET_NOT_RELEVANT 85803692
ACTION SNIPPET 1200 264 SNIPPET_NOT_RELEVANT 82604143
ACTION SNIPPET 1200 267 SNIPPET_NOT_RELEVANT 107347627
ACTION SNIPPET 1200 270 SNIPPET_NOT_RELEVANT 121148695
ACTION SNIPPET 1200 273 SNIPPET_NOT_RELEVANT 157113406
ACTION SNIPPET 1200 276 SNIPPET_NOT_RELEVANT 70348799
ACTION SNIPPET 1200 279 SNIPPET_NOT_RELEVANT 125828542
ACTION SNIPPET 1200 282 SNIPPET_NOT_RELEVANT 152491764
ACTION SNIPPET 1200 285 SNIPPET_NOT_RELEVANT 159464014
ACTION SNIPPET 1200 288 SNIPPET_NOT_RELEVANT 164660375
ACTION SNIPPET 1200 291 SNIPPET_NOT_RELEVANT 36308545
ACTION SNIPPET 1200 294 SNIPPET_NOT_RELEVANT 44682016
ACTION SNIPPET 1200 297 SNIPPET_NOT_RELEVANT 127626506
ACTION SNIPPET 1200 300 SNIPPET_NOT_RELEVANT 132313786
ACTION SNIPPET 1200 303 SNIPPET_NOT_RELEVANT 150267456
ACTION SNIPPET 1200 306 SNIPPET_NOT_RELEVANT 108397298
ACTION SNIPPET 1200 309 SNIPPET_NOT_RELEVANT 150239505
ACTION SNIPPET 1200 312 SNIPPET_NOT_RELEVANT 122510019
ACTION SNIPPET 1200 315 SNIPPET_NOT_RELEVANT 135361915
ACTION SNIPPET 1200 318 SNIPPET_NOT_RELEVANT 123790426
ACTION SNIPPET 1200 321 SNIPPET_NOT_RELEVANT 129161879
ACTION SNIPPET 1200 324 SNIPPET_NOT_RELEVANT 108084497
ACTION SNIPPET 1200 327 SNIPPET_NOT_RELEVANT 122715184
ACTION SNIPPET 1200 330 SNIPPET_NOT_RELEVANT 66652777
ACTION SNIPPET 1200 333 SNIPPET_NOT_RELEVANT 148342764
ACTION QUERY 1200 343 ("Cosmetic" OR "Personal care" OR "Skin care" OR "Hair care" OR "Makeup" OR "Fragment") AND ("buying behavior" OR "consumer behavior" OR "purchasing behavior" OR "choice" OR "decision" OR "rational" OR "logic" OR "thinking" OR "process" OR "action" OR "purchase" OR "decision making" OR "psychology") AND ("gender" OR "sex" OR "male
ACTION SERP 1200 348 EXAMINE_SERP
ACTION SNIPPET 1200 351 SNIPPET_NOT_RELEVANT 135974426
ACTION SNIPPET 1200 354 SNIPPET_NOT_RELEVANT 2498108
ACTION SNIPPET 1200 357 SNIPPET_NOT_RELEVANT 65898229
ACTION SNIPPET 1200 360 SNIPPET_NOT_RELEVANT 2507833
ACTION SNIPPET 1200 363 SNIPPET_NOT_RELEVANT 11759087
ACTION SNIPPET 1200 366 SNIPPET_NOT_RELEVANT 41603932
ACTION SNIPPET 1200 369 SNIPPET_NOT_RELEVANT 2798986
ACTION SNIPPET 1200 372 SNIPPET_NOT_RELEVANT 109782239
ACTION SNIPPET 1200 375 SNIPPET_NOT_RELEVANT 137118392
ACTION SNIPPET 1200 378 SNIPPET_NOT_RELEVANT 4234487
ACTION SNIPPET 1200 381 SNIPPET_NOT_RELEVANT 112837574
ACTION SNIPPET 1200 384 SNIPPET_NOT_RELEVANT 61676039
ACTION SNIPPET 1200 387 SNIPPET_NOT_RELEVANT 136224482
ACTION SNIPPET 1200 390 SNIPPET_NOT_RELEVANT 156121321
ACTION SNIPPET 1200 393 SNIPPET_NOT_RELEVANT 150781738
ACTION SNIPPET 1200 396 SNIPPET_NOT_RELEVANT 139092028
ACTION SNIPPET 1200 399 SNIPPET_NOT_RELEVANT 82212575
ACTION SNIPPET 1200 402 SNIPPET_NOT_RELEVANT 85661971
ACTION SNIPPET 1200 405 SNIPPET_NOT_RELEVANT 2871735
ACTION SNIPPET 1200 408 SNIPPET_NOT_RELEVANT 10990319
ACTION SNIPPET 1200 411 SNIPPET_NOT_RELEVANT 19997635
ACTION SNIPPET 1200 414 SNIPPET_NOT_RELEVANT 2611377
ACTION SNIPPET 1200 417 SNIPPET_NOT_RELEVANT 142627559
ACTION SNIPPET 1200 420 SNIPPET_NOT_RELEVANT 63873324
ACTION SNIPPET 1200 423 SNIPPET_NOT_RELEVANT 135991780
ACTION SNIPPET 1200 426 SNIPPET_NOT_RELEVANT 39431096
ACTION SNIPPET 1200 429 SNIPPET_NOT_RELEVANT 158094120
ACTION SNIPPET 1200 432 SNIPPET_NOT_RELEVANT 8239335
ACTION SNIPPET 1200 435 SNIPPET_NOT_RELEVANT 135375797
ACTION SNIPPET 1200 438 SNIPPET_NOT_RELEVANT 145375625
ACTION SNIPPET 1200 441 SNIPPET_NOT_RELEVANT 80203512
ACTION SNIPPET 1200 444 SNIPPET_NOT_RELEVANT 2565644
ACTION QUERY 1200 454 ("Cosmetic" OR "Personal care" OR "Skin care" OR "Makeup" OR "Hair" OR "Nail") AND ("Purchase behaviour" OR "Consumer behaviour" OR "Buying behaviour" OR "Consumption") AND ("Male" OR "men" OR "men consumers" OR "masculinity" OR "femininity") AND ("Female" OR "women" OR "female consumers" OR "gender" OR "purchasing behaviour" OR "consumer
ACTION SERP 1200 459 EXAMINE_SERP
ACTION SNIPPET 1200 462 SNIPPET_NOT_RELEVANT 2835022
ACTION SNIPPET 1200 465 SNIPPET_NOT_RELEVANT 75580640
ACTION SNIPPET 1200 468 SNIPPET_NOT_RELEVANT 18766945
ACTION SNIPPET 1200 471 SNIPPET_NOT_RELEVANT 2602412
ACTION SNIPPET 1200 474 SNIPPET_NOT_RELEVANT 88995474
ACTION SNIPPET 1200 477 SNIPPET_NOT_RELEVANT 17502400
ACTION SNIPPET 1200 480 SNIPPET_NOT_RELEVANT 163246339
ACTION SNIPPET 1200 483 SNIPPET_NOT_RELEVANT 2718576
ACTION SNIPPET 1200 486 SNIPPET_NOT_RELEVANT 122525781
ACTION SNIPPET 1200 489 SNIPPET_NOT_RELEVANT 23041844
ACTION SNIPPET 1200 492 SNIPPET_NOT_RELEVANT 150467899
ACTION SNIPPET 1200 495 SNIPPET_NOT_RELEVANT 12130677
ACTION SNIPPET 1200 498 SNIPPET_NOT_RELEVANT 75519300
ACTION SNIPPET 1200 501 SNIPPET_NOT_RELEVANT 160397503
ACTION SNIPPET 1200 504 SNIPPET_NOT_RELEVANT 6884964
ACTION SNIPPET 1200 507 SNIPPET_NOT_RELEVANT 151564427
ACTION SNIPPET 1200 510 SNIPPET_NOT_RELEVANT 8059807
ACTION SNIPPET 1200 513 SNIPPET_NOT_RELEVANT 129678110
ACTION SNIPPET 1200 516 SNIPPET_NOT_RELEVANT 148099461
ACTION SNIPPET 1200 519 SNIPPET_NOT_RELEVANT 45532526
ACTION SNIPPET 1200 522 SNIPPET_NOT_RELEVANT 70298271
ACTION SNIPPET 1200 525 SNIPPET_NOT_RELEVANT 150781921
ACTION SNIPPET 1200 528 SNIPPET_NOT_RELEVANT 135974426
ACTION SNIPPET 1200 531 SNIPPET_NOT_RELEVANT 3761403
ACTION SNIPPET 1200 534 SNIPPET_NOT_RELEVANT 83730837
ACTION SNIPPET 1200 537 SNIPPET_NOT_RELEVANT 2656981
ACTION SNIPPET 1200 540 SNIPPET_NOT_RELEVANT 45736338
ACTION SNIPPET 1200 543 SNIPPET_NOT_RELEVANT 125155359
ACTION SNIPPET 1200 546 SNIPPET_NOT_RELEVANT 24100750
ACTION SNIPPET 1200 549 SNIPPET_NOT_RELEVANT 41603932
ACTION SNIPPET 1200 552 SNIPPET_NOT_RELEVANT 18505105
ACTION SNIPPET 1200 555 SNIPPET_NOT_RELEVANT 44682016
ACTION QUERY 1200 565 ("cosmetics" OR "personal care" OR "skin care" OR "makeup" OR "fragrance" OR "bath" OR "body wash" OR "shampoo" OR "conditioner" OR "lotion" OR "body lotion" OR "moisturizer" OR "deodorant" OR "lipstick" OR "foundation" OR "blush" OR "eye shadow" OR "brushes" OR "hair" OR "dental
ACTION SERP 1200 570 EXAMINE_SERP
ACTION SNIPPET 1200 573 SNIPPET_NOT_RELEVANT 122486032
ACTION SNIPPET 1200 576 SNIPPET_NOT_RELEVANT 125828542
ACTION SNIPPET 1200 579 SNIPPET_NOT_RELEVANT 121148695
ACTION SNIPPET 1200 582 SNIPPET_NOT_RELEVANT 129831351
ACTION SNIPPET 1200 585 SNIPPET_NOT_RELEVANT 97258983
ACTION SNIPPET 1200 588 SNIPPET_NOT_RELEVANT 69277303
ACTION SNIPPET 1200 591 SNIPPET_NOT_RELEVANT 164660375
ACTION SNIPPET 1200 594 SNIPPET_NOT_RELEVANT 158148492
ACTION SNIPPET 1200 597 SNIPPET_NOT_RELEVANT 158148410
ACTION SNIPPET 1200 600 SNIPPET_NOT_RELEVANT 132658629
ACTION SNIPPET 1200 603 SNIPPET_NOT_RELEVANT 85630799
ACTION SNIPPET 1200 606 SNIPPET_NOT_RELEVANT 157232068
ACTION SNIPPET 1200 609 SNIPPET_NOT_RELEVANT 122228248
ACTION SNIPPET 1200 612 SNIPPET_NOT_RELEVANT 44682016
ACTION SNIPPET 1200 615 SNIPPET_NOT_RELEVANT 71398765
ACTION SNIPPET 1200 618 SNIPPET_NOT_RELEVANT 7984970
ACTION SNIPPET 1200 621 SNIPPET_NOT_RELEVANT 70348799
ACTION SNIPPET 1200 624 SNIPPET_NOT_RELEVANT 157113406
ACTION SNIPPET 1200 627 SNIPPET_NOT_RELEVANT 43519046
ACTION SNIPPET 1200 630 SNIPPET_NOT_RELEVANT 107379411
ACTION SNIPPET 1200 633 SNIPPET_NOT_RELEVANT 69671540
ACTION SNIPPET 1200 636 SNIPPET_NOT_RELEVANT 82155481
ACTION SNIPPET 1200 639 SNIPPET_NOT_RELEVANT 10915604
ACTION SNIPPET 1200 642 SNIPPET_NOT_RELEVANT 129264859
ACTION SNIPPET 1200 645 SNIPPET_NOT_RELEVANT 133307860
ACTION SNIPPET 1200 648 SNIPPET_NOT_RELEVANT 18387335
ACTION SNIPPET 1200 651 SNIPPET_NOT_RELEVANT 46819398
ACTION SNIPPET 1200 654 SNIPPET_NOT_RELEVANT 107380890
ACTION SNIPPET 1200 657 SNIPPET_NOT_RELEVANT 154373745
ACTION SNIPPET 1200 660 SNIPPET_NOT_RELEVANT 133858117
ACTION SNIPPET 1200 663 SNIPPET_NOT_RELEVANT 78765564
ACTION SNIPPET 1200 666 SNIPPET_NOT_RELEVANT 127626506
ACTION QUERY 1200 676 ("Cosmetics" OR "Personal care" OR "Beauty products" OR "Skin care" OR "Hair care" OR "Lip care" OR "Eye makeup" OR "Face makeup" OR "Body care" OR "Bath and shower" OR "Sunscreen" OR "Tanning products" OR "Color cosmetics" OR "Eye shadow" OR "Lipstick" OR "Blush" OR "Contour" OR "Foundation" OR "Cleanser" OR
ACTION SERP 1200 681 EXAMINE_SERP
ACTION SNIPPET 1200 684 SNIPPET_NOT_RELEVANT 122486032
ACTION SNIPPET 1200 687 SNIPPET_NOT_RELEVANT 43519046
ACTION SNIPPET 1200 690 SNIPPET_NOT_RELEVANT 44682016
ACTION SNIPPET 1200 693 SNIPPET_NOT_RELEVANT 70348799
ACTION SNIPPET 1200 696 SNIPPET_NOT_RELEVANT 122228248
ACTION SNIPPET 1200 699 SNIPPET_NOT_RELEVANT 164660375
ACTION SNIPPET 1200 702 SNIPPET_NOT_RELEVANT 10552235
ACTION SNIPPET 1200 705 SNIPPET_NOT_RELEVANT 122704832
ACTION SNIPPET 1200 708 SNIPPET_NOT_RELEVANT 45244380
ACTION SNIPPET 1200 711 SNIPPET_NOT_RELEVANT 46819398
ACTION SNIPPET 1200 714 SNIPPET_NOT_RELEVANT 121148695
ACTION SNIPPET 1200 717 SNIPPET_NOT_RELEVANT 140381997
ACTION SNIPPET 1200 720 SNIPPET_NOT_RELEVANT 150590278
ACTION SNIPPET 1200 723 SNIPPET_NOT_RELEVANT 161200970
ACTION SNIPPET 1200 726 SNIPPET_NOT_RELEVANT 39186395
ACTION SNIPPET 1200 729 SNIPPET_NOT_RELEVANT 136051041
ACTION SNIPPET 1200 732 SNIPPET_NOT_RELEVANT 141738459
ACTION SNIPPET 1200 735 SNIPPET_NOT_RELEVANT 80203512
ACTION SNIPPET 1200 738 SNIPPET_NOT_RELEVANT 10915604
ACTION SNIPPET 1200 741 SNIPPET_NOT_RELEVANT 127626506
ACTION SNIPPET 1200 744 SNIPPET_NOT_RELEVANT 66652777
ACTION SNIPPET 1200 747 SNIPPET_NOT_RELEVANT 120235525
ACTION SNIPPET 1200 750 SNIPPET_NOT_RELEVANT 57772267
ACTION SNIPPET 1200 753 SNIPPET_NOT_RELEVANT 153927424
ACTION SNIPPET 1200 756 SNIPPET_NOT_RELEVANT 8364301
ACTION SNIPPET 1200 759 SNIPPET_NOT_RELEVANT 122397889
ACTION SNIPPET 1200 762 SNIPPET_NOT_RELEVANT 82669896
ACTION SNIPPET 1200 765 SNIPPET_NOT_RELEVANT 132658629
ACTION SNIPPET 1200 768 SNIPPET_NOT_RELEVANT 135970231
ACTION SNIPPET 1200 771 SNIPPET_NOT_RELEVANT 129292985
ACTION SNIPPET 1200 774 SNIPPET_NOT_RELEVANT 18522227
ACTION SNIPPET 1200 777 SNIPPET_NOT_RELEVANT 122716274
ACTION QUERY 1200 787 ("cosmetic" OR "personal care" OR "skin care" OR "makeup" OR "fragrance" OR "body care" OR "deodorant" OR "lipstick" OR "eye shadow" OR "foundation" OR "bronzer" OR "blush" OR "highlighter" OR "perfume" OR "cologne" OR "bath bomb" OR "body wash" OR "shower gel" OR "soap" OR "bar soap"
ACTION SERP 1200 792 EXAMINE_SERP
ACTION SNIPPET 1200 795 SNIPPET_NOT_RELEVANT 122486032
ACTION SNIPPET 1200 798 SNIPPET_NOT_RELEVANT 71398765
ACTION SNIPPET 1200 801 SNIPPET_NOT_RELEVANT 157113406
ACTION SNIPPET 1200 804 SNIPPET_NOT_RELEVANT 7984970
ACTION SNIPPET 1200 807 SNIPPET_NOT_RELEVANT 46819398
ACTION SNIPPET 1200 810 SNIPPET_NOT_RELEVANT 132658629
ACTION SNIPPET 1200 813 SNIPPET_NOT_RELEVANT 159009564
ACTION SNIPPET 1200 816 SNIPPET_NOT_RELEVANT 107347627
ACTION SNIPPET 1200 819 SNIPPET_NOT_RELEVANT 122228248
ACTION SNIPPET 1200 822 SNIPPET_NOT_RELEVANT 43519046
ACTION SNIPPET 1200 825 SNIPPET_NOT_RELEVANT 125828542
ACTION SNIPPET 1200 828 SNIPPET_NOT_RELEVANT 137510396
ACTION SNIPPET 1200 831 SNIPPET_NOT_RELEVANT 136060555
ACTION SNIPPET 1200 834 SNIPPET_NOT_RELEVANT 164671163
ACTION SNIPPET 1200 837 SNIPPET_NOT_RELEVANT 70348799
ACTION SNIPPET 1200 840 SNIPPET_NOT_RELEVANT 151170084
ACTION SNIPPET 1200 843 SNIPPET_NOT_RELEVANT 36308545
ACTION SNIPPET 1200 846 SNIPPET_NOT_RELEVANT 164660375
ACTION SNIPPET 1200 849 SNIPPET_NOT_RELEVANT 22891134
ACTION SNIPPET 1200 852 SNIPPET_NOT_RELEVANT 82604143
ACTION SNIPPET 1200 855 SNIPPET_NOT_RELEVANT 159464014
ACTION SNIPPET 1200 858 SNIPPET_NOT_RELEVANT 66766598
ACTION SNIPPET 1200 861 SNIPPET_NOT_RELEVANT 66652777
ACTION SNIPPET 1200 864 SNIPPET_NOT_RELEVANT 8364301
ACTION SNIPPET 1200 867 SNIPPET_NOT_RELEVANT 132313786
ACTION SNIPPET 1200 870 SNIPPET_NOT_RELEVANT 44682016
ACTION SNIPPET 1200 873 SNIPPET_NOT_RELEVANT 150239505
ACTION SNIPPET 1200 876 SNIPPET_NOT_RELEVANT 135361915
ACTION SNIPPET 1200 879 SNIPPET_NOT_RELEVANT 122510019
ACTION SNIPPET 1200 882 SNIPPET_NOT_RELEVANT 123790426
ACTION SNIPPET 1200 885 SNIPPET_NOT_RELEVANT 157356882
ACTION SNIPPET 1200 888 SNIPPET_NOT_RELEVANT 132511735
ACTION QUERY 1200 898 ("cosmetic" OR "cosmetics" OR "personal care" OR "skin care" OR "lipstick" OR "foundation" OR "eye shadow" OR "blush" OR "bronzers" OR "highlighters" OR "perfume" OR "fragrance" OR "cologne" OR "after shave" OR "deodorant" OR "bath bombs" OR "body wash" OR "bar soap" OR "loofahs" OR "
ACTION SERP 1200 903 EXAMINE_SERP
ACTION SNIPPET 1200 906 SNIPPET_NOT_RELEVANT 71398765
ACTION SNIPPET 1200 909 SNIPPET_NOT_RELEVANT 122486032
ACTION SNIPPET 1200 912 SNIPPET_NOT_RELEVANT 157113406
ACTION SNIPPET 1200 915 SNIPPET_NOT_RELEVANT 46819398
ACTION SNIPPET 1200 918 SNIPPET_NOT_RELEVANT 122228248
ACTION SNIPPET 1200 921 SNIPPET_NOT_RELEVANT 151170084
ACTION SNIPPET 1200 924 SNIPPET_NOT_RELEVANT 43519046
ACTION SNIPPET 1200 927 SNIPPET_NOT_RELEVANT 84396468
ACTION SNIPPET 1200 930 SNIPPET_NOT_RELEVANT 45244380
ACTION SNIPPET 1200 933 SNIPPET_NOT_RELEVANT 7984970
ACTION SNIPPET 1200 936 SNIPPET_NOT_RELEVANT 164660375
ACTION SNIPPET 1200 939 SNIPPET_NOT_RELEVANT 122858338
ACTION SNIPPET 1200 942 SNIPPET_NOT_RELEVANT 122715184
ACTION SNIPPET 1200 945 SNIPPET_NOT_RELEVANT 136647986
ACTION SNIPPET 1200 948 SNIPPET_NOT_RELEVANT 134896574
ACTION SNIPPET 1200 951 SNIPPET_NOT_RELEVANT 2602412
ACTION SNIPPET 1200 954 SNIPPET_NOT_RELEVANT 157356882
ACTION SNIPPET 1200 957 SNIPPET_NOT_RELEVANT 127626506
ACTION SNIPPET 1200 960 SNIPPET_NOT_RELEVANT 159009564
ACTION SNIPPET 1200 963 SNIPPET_NOT_RELEVANT 39186395
ACTION SNIPPET 1200 966 SNIPPET_NOT_RELEVANT 57772267
ACTION SNIPPET 1200 969 SNIPPET_NOT_RELEVANT 164671163
ACTION SNIPPET 1200 972 SNIPPET_NOT_RELEVANT 125828542
ACTION SNIPPET 1200 975 SNIPPET_NOT_RELEVANT 136051041
ACTION SNIPPET 1200 978 SNIPPET_NOT_RELEVANT 70348799
ACTION SNIPPET 1200 981 SNIPPET_NOT_RELEVANT 132511735
ACTION SNIPPET 1200 984 SNIPPET_NOT_RELEVANT 122397889
ACTION SNIPPET 1200 987 SNIPPET_NOT_RELEVANT 69277303
ACTION SNIPPET 1200 990 SNIPPET_NOT_RELEVANT 122704832
ACTION SNIPPET 1200 993 SNIPPET_NOT_RELEVANT 150590278
ACTION SNIPPET 1200 996 SNIPPET_NOT_RELEVANT 22891134
ACTION SNIPPET 1200 999 SNIPPET_NOT_RELEVANT 66652777
ACTION QUERY 1200 1009 ("Cosmetics" OR "Personal care" OR "Skin care" OR "Hair care" OR "Makeup" OR "Color cosmetics" OR "Pharmaceuticals" OR "Skin care" OR "Hair products" OR "Toiletries" OR "Lipstick" OR "Eye shadow" OR "Foundation" OR "Blush" OR "Bronzer" OR "Highlighter" OR "Face powder" OR "Body lotion" OR "Bath oil" OR "
ACTION SERP 1200 1014 EXAMINE_SERP
ACTION SNIPPET 1200 1017 SNIPPET_NOT_RELEVANT 164660375
ACTION SNIPPET 1200 1020 SNIPPET_NOT_RELEVANT 122486032
ACTION SNIPPET 1200 1023 SNIPPET_NOT_RELEVANT 46819398
ACTION SNIPPET 1200 1026 SNIPPET_NOT_RELEVANT 69277303
ACTION SNIPPET 1200 1029 SNIPPET_NOT_RELEVANT 44682016
ACTION SNIPPET 1200 1032 SNIPPET_NOT_RELEVANT 121148695
ACTION SNIPPET 1200 1035 SNIPPET_NOT_RELEVANT 43519046
ACTION SNIPPET 1200 1038 SNIPPET_NOT_RELEVANT 70348799
ACTION SNIPPET 1200 1041 SNIPPET_NOT_RELEVANT 122228248
ACTION SNIPPET 1200 1044 SNIPPET_NOT_RELEVANT 57772267
ACTION SNIPPET 1200 1047 SNIPPET_NOT_RELEVANT 136051041
ACTION SNIPPET 1200 1050 SNIPPET_NOT_RELEVANT 138513519
ACTION SNIPPET 1200 1053 SNIPPET_NOT_RELEVANT 122715184
ACTION SNIPPET 1200 1056 SNIPPET_NOT_RELEVANT 134896574
ACTION SNIPPET 1200 1059 SNIPPET_NOT_RELEVANT 45244380
ACTION SNIPPET 1200 1062 SNIPPET_NOT_RELEVANT 97258983
ACTION SNIPPET 1200 1065 SNIPPET_NOT_RELEVANT 84396468
ACTION SNIPPET 1200 1068 SNIPPET_NOT_RELEVANT 8364301
ACTION SNIPPET 1200 1071 SNIPPET_NOT_RELEVANT 122704832
ACTION SNIPPET 1200 1074 SNIPPET_NOT_RELEVANT 66652777
ACTION SNIPPET 1200 1077 SNIPPET_NOT_RELEVANT 150590278
ACTION SNIPPET 1200 1080 SNIPPET_NOT_RELEVANT 125031244
ACTION SNIPPET 1200 1083 SNIPPET_NOT_RELEVANT 39186395
ACTION SNIPPET 1200 1086 SNIPPET_NOT_RELEVANT 122858338
ACTION SNIPPET 1200 1089 SNIPPET_NOT_RELEVANT 87247747
ACTION SNIPPET 1200 1092 SNIPPET_NOT_RELEVANT 56008377
ACTION SNIPPET 1200 1095 SNIPPET_NOT_RELEVANT 129161879
ACTION SNIPPET 1200 1098 SNIPPET_NOT_RELEVANT 152876620
