ACTION START 1200 0 START
ACTION QUERY 1200 10 customer service standards
ACTION SERP 1200 15 EXAMINE_SERP
ACTION SNIPPET 1200 297 SNIPPET_NOT_RELEVANT 149658487
ACTION SNIPPET 1200 300 SNIPPET_NOT_RELEVANT 160948641
ACTION SNIPPET 1200 303 SNIPPET_NOT_RELEVANT 136484071
ACTION SNIPPET 1200 306 SNIPPET_NOT_RELEVANT 44494054
ACTION SNIPPET 1200 309 SNIPPET_NOT_RELEVANT 85254521
ACTION SNIPPET 1200 312 SNIPPET_NOT_RELEVANT 86202843
ACTION SNIPPET 1200 315 SNIPPET_NOT_RELEVANT 13943403
ACTION SNIPPET 1200 318 SNIPPET_NOT_RELEVANT 13914258
ACTION SNIPPET 1200 321 SNIPPET_NOT_RELEVANT 13914133
ACTION SNIPPET 1200 324 SNIPPET_NOT_RELEVANT 13930771
ACTION SNIPPET 1200 327 SNIPPET_NOT_RELEVANT 13931652
ACTION SNIPPET 1200 330 SNIPPET_NOT_RELEVANT 12280259
ACTION SNIPPET 1200 333 SNIPPET_NOT_RELEVANT 82625583
ACTION QUERY 1200 343 ("Customer service" OR "customer care" OR "service delivery" OR "service quality" OR "contact center" OR "call center" OR "digital engagement" OR "online chat" OR "social media" OR "customer support" OR "help desk" OR "CRM and customer service" OR "relationship marketing" OR "loyalty programs" OR "nps survey" OR "chase customer service") AND ("impact" OR "effect" OR "influence" OR "
ACTION SERP 1200 348 EXAMINE_SERP
ACTION SNIPPET 1200 351 SNIPPET_NOT_RELEVANT 8332955
ACTION SNIPPET 1200 354 SNIPPET_NOT_RELEVANT 160675218
ACTION SNIPPET 1200 357 SNIPPET_NOT_RELEVANT 153962904
ACTION SNIPPET 1200 360 SNIPPET_NOT_RELEVANT 123296116
ACTION SNIPPET 1200 363 SNIPPET_NOT_RELEVANT 47005763
ACTION SNIPPET 1200 366 SNIPPET_NOT_RELEVANT 74722375
ACTION SNIPPET 1200 369 SNIPPET_NOT_RELEVANT 51698522
ACTION SNIPPET 1200 372 SNIPPET_NOT_RELEVANT 164670205
ACTION SNIPPET 1200 375 SNIPPET_NOT_RELEVANT 70297790
ACTION SNIPPET 1200 378 SNIPPET_NOT_RELEVANT 153116378
ACTION SNIPPET 1200 381 SNIPPET_NOT_RELEVANT 74723503
ACTION SNIPPET 1200 384 SNIPPET_NOT_RELEVANT 86343541
ACTION SNIPPET 1200 387 SNIPPET_NOT_RELEVANT 132314231
ACTION SNIPPET 1200 390 SNIPPET_NOT_RELEVANT 127201903
ACTION SNIPPET 1200 393 SNIPPET_NOT_RELEVANT 150068901
ACTION SNIPPET 1200 396 SNIPPET_NOT_RELEVANT 121237408
ACTION SNIPPET 1200 399 SNIPPET_NOT_RELEVANT 67056518
ACTION SNIPPET 1200 402 SNIPPET_NOT_RELEVANT 155484746
ACTION SNIPPET 1200 405 SNIPPET_NOT_RELEVANT 123909841
ACTION SNIPPET 1200 408 SNIPPET_NOT_RELEVANT 107340650
ACTION SNIPPET 1200 411 SNIPPET_NOT_RELEVANT 46143000
ACTION SNIPPET 1200 414 SNIPPET_NOT_RELEVANT 128998408
ACTION SNIPPET 1200 417 SNIPPET_NOT_RELEVANT 142088485
ACTION SNIPPET 1200 420 SNIPPET_NOT_RELEVANT 108910384
ACTION SNIPPET 1200 423 SNIPPET_NOT_RELEVANT 153523170
ACTION SNIPPET 1200 426 SNIPPET_NOT_RELEVANT 156597859
ACTION SNIPPET 1200 429 SNIPPET_NOT_RELEVANT 51698052
ACTION SNIPPET 1200 432 SNIPPET_NOT_RELEVANT 160840172
ACTION SNIPPET 1200 435 SNIPPET_NOT_RELEVANT 9900265
ACTION SNIPPET 1200 438 SNIPPET_NOT_RELEVANT 123884245
ACTION SNIPPET 1200 441 SNIPPET_NOT_RELEVANT 8791781
ACTION SNIPPET 1200 444 SNIPPET_NOT_RELEVANT 5983838
ACTION QUERY 1200 454 ("customer service" OR "customer care" OR "service delivery" OR "service recovery") AND ("Sustainable competitive advantage" OR "Competitive advantage" OR "Market positioning" OR "Business strategy") AND ("Cultural intelligence" OR "Cultural awareness" OR "Cross-cultural competence" OR "Interpersonal skills") AND ("Employee engagement" OR "Employee satisfaction" OR "Organizational culture") AND ("Leadership" OR "Managerial skills" OR "Decision-making skills") AND
ACTION SERP 1200 459 EXAMINE_SERP
ACTION SNIPPET 1200 462 SNIPPET_NOT_RELEVANT 152067042
ACTION SNIPPET 1200 465 SNIPPET_NOT_RELEVANT 146508372
ACTION SNIPPET 1200 468 SNIPPET_NOT_RELEVANT 162372209
ACTION SNIPPET 1200 471 SNIPPET_NOT_RELEVANT 78238721
ACTION SNIPPET 1200 474 SNIPPET_NOT_RELEVANT 68018910
ACTION SNIPPET 1200 477 SNIPPET_NOT_RELEVANT 153882720
ACTION SNIPPET 1200 480 SNIPPET_NOT_RELEVANT 160434208
ACTION SNIPPET 1200 483 SNIPPET_NOT_RELEVANT 23064829
ACTION SNIPPET 1200 486 SNIPPET_NOT_RELEVANT 131549343
ACTION SNIPPET 1200 489 SNIPPET_NOT_RELEVANT 150328621
ACTION SNIPPET 1200 492 SNIPPET_NOT_RELEVANT 62644061
ACTION SNIPPET 1200 495 SNIPPET_NOT_RELEVANT 2615539
ACTION SNIPPET 1200 498 SNIPPET_NOT_RELEVANT 70297855
ACTION SNIPPET 1200 501 SNIPPET_NOT_RELEVANT 7947883
ACTION SNIPPET 1200 504 SNIPPET_NOT_RELEVANT 128964287
ACTION SNIPPET 1200 507 SNIPPET_NOT_RELEVANT 52515982
ACTION SNIPPET 1200 510 SNIPPET_NOT_RELEVANT 127141058
ACTION SNIPPET 1200 513 SNIPPET_NOT_RELEVANT 8332955
ACTION SNIPPET 1200 516 SNIPPET_NOT_RELEVANT 31096344
ACTION SNIPPET 1200 519 SNIPPET_NOT_RELEVANT 23063763
ACTION SNIPPET 1200 522 SNIPPET_NOT_RELEVANT 62504592
ACTION SNIPPET 1200 525 SNIPPET_NOT_RELEVANT 160435680
ACTION SNIPPET 1200 528 SNIPPET_NOT_RELEVANT 69535518
ACTION SNIPPET 1200 531 SNIPPET_NOT_RELEVANT 143315868
ACTION SNIPPET 1200 534 SNIPPET_NOT_RELEVANT 27784859
ACTION SNIPPET 1200 537 SNIPPET_NOT_RELEVANT 6038117
ACTION SNIPPET 1200 540 SNIPPET_NOT_RELEVANT 11297561
ACTION SNIPPET 1200 543 SNIPPET_NOT_RELEVANT 31363674
ACTION SNIPPET 1200 546 SNIPPET_NOT_RELEVANT 68312258
ACTION SNIPPET 1200 549 SNIPPET_NOT_RELEVANT 10584512
ACTION SNIPPET 1200 552 SNIPPET_NOT_RELEVANT 108545698
ACTION SNIPPET 1200 555 SNIPPET_NOT_RELEVANT 26674151
ACTION QUERY 1200 565 ("customer service" OR "customer care" OR "service delivery" OR "service quality" OR "contact center" OR "call center" OR "digital engagement" OR "online chat" OR "social media" OR "customer service channels" OR "access to justice" OR "access to law" OR "rule of law" OR "legal aid" OR "community legal clinics" OR "pro bono legal services" OR "digital inclusion" OR "digital skills" OR "R
ACTION SERP 1200 570 EXAMINE_SERP
ACTION SNIPPET 1200 573 SNIPPET_NOT_RELEVANT 31446074
ACTION SNIPPET 1200 576 SNIPPET_NOT_RELEVANT 41326571
ACTION SNIPPET 1200 579 SNIPPET_NOT_RELEVANT 37476296
ACTION SNIPPET 1200 582 SNIPPET_NOT_RELEVANT 31442925
ACTION SNIPPET 1200 585 SNIPPET_NOT_RELEVANT 77604848
ACTION SNIPPET 1200 588 SNIPPET_NOT_RELEVANT 17867673
ACTION SNIPPET 1200 591 SNIPPET_NOT_RELEVANT 160840172
ACTION SNIPPET 1200 594 SNIPPET_NOT_RELEVANT 114889126
ACTION SNIPPET 1200 597 SNIPPET_NOT_RELEVANT 158038746
ACTION SNIPPET 1200 600 SNIPPET_NOT_RELEVANT 40087765
ACTION SNIPPET 1200 603 SNIPPET_NOT_RELEVANT 46676254
ACTION SNIPPET 1200 606 SNIPPET_NOT_RELEVANT 96614029
ACTION SNIPPET 1200 609 SNIPPET_NOT_RELEVANT 50717241
ACTION SNIPPET 1200 612 SNIPPET_NOT_RELEVANT 142705278
ACTION SNIPPET 1200 615 SNIPPET_NOT_RELEVANT 8061550
ACTION SNIPPET 1200 618 SNIPPET_NOT_RELEVANT 140689803
ACTION SNIPPET 1200 621 SNIPPET_NOT_RELEVANT 36988006
ACTION SNIPPET 1200 624 SNIPPET_NOT_RELEVANT 129278414
ACTION SNIPPET 1200 627 SNIPPET_NOT_RELEVANT 148231524
ACTION SNIPPET 1200 630 SNIPPET_NOT_RELEVANT 153523170
ACTION SNIPPET 1200 633 SNIPPET_NOT_RELEVANT 126916749
ACTION SNIPPET 1200 636 SNIPPET_NOT_RELEVANT 153501488
ACTION SNIPPET 1200 639 SNIPPET_NOT_RELEVANT 126675843
ACTION SNIPPET 1200 642 SNIPPET_NOT_RELEVANT 8332955
ACTION SNIPPET 1200 645 SNIPPET_NOT_RELEVANT 148959459
ACTION SNIPPET 1200 648 SNIPPET_NOT_RELEVANT 26201723
ACTION SNIPPET 1200 651 SNIPPET_NOT_RELEVANT 158452004
ACTION SNIPPET 1200 654 SNIPPET_NOT_RELEVANT 135541306
ACTION SNIPPET 1200 657 SNIPPET_NOT_RELEVANT 149003531
ACTION SNIPPET 1200 660 SNIPPET_NOT_RELEVANT 62504592
ACTION SNIPPET 1200 663 SNIPPET_NOT_RELEVANT 8136835
ACTION SNIPPET 1200 666 SNIPPET_NOT_RELEVANT 135140160
ACTION QUERY 1200 676 ("customer service" OR "customer care" OR "service delivery" OR "service quality" OR "contact center" OR "call center" OR "digital engagement" OR "online chat" OR "social media" OR "customer service channels" OR "accessibility" OR "disability support" OR "blind" OR "deaf" OR "hearing impairment" OR "hard of hearing" OR "language support" OR "translation" OR "interpreting" OR "B
ACTION SERP 1200 681 EXAMINE_SERP
ACTION SNIPPET 1200 684 SNIPPET_NOT_RELEVANT 85705020
ACTION SNIPPET 1200 687 SNIPPET_NOT_RELEVANT 8800255
ACTION SNIPPET 1200 690 SNIPPET_NOT_RELEVANT 22026581
ACTION SNIPPET 1200 693 SNIPPET_NOT_RELEVANT 137004785
ACTION SNIPPET 1200 696 SNIPPET_NOT_RELEVANT 17867673
ACTION SNIPPET 1200 699 SNIPPET_NOT_RELEVANT 58064395
ACTION SNIPPET 1200 702 SNIPPET_NOT_RELEVANT 16487512
ACTION SNIPPET 1200 705 SNIPPET_NOT_RELEVANT 8332955
ACTION SNIPPET 1200 708 SNIPPET_NOT_RELEVANT 18629324
ACTION SNIPPET 1200 711 SNIPPET_NOT_RELEVANT 149061604
ACTION SNIPPET 1200 714 SNIPPET_NOT_RELEVANT 67057372
ACTION SNIPPET 1200 717 SNIPPET_NOT_RELEVANT 123820415
ACTION SNIPPET 1200 720 SNIPPET_NOT_RELEVANT 141040938
ACTION SNIPPET 1200 723 SNIPPET_NOT_RELEVANT 153866053
ACTION SNIPPET 1200 726 SNIPPET_NOT_RELEVANT 9879461
ACTION SNIPPET 1200 729 SNIPPET_NOT_RELEVANT 148364133
ACTION SNIPPET 1200 732 SNIPPET_NOT_RELEVANT 109780419
ACTION SNIPPET 1200 735 SNIPPET_NOT_RELEVANT 40077117
ACTION SNIPPET 1200 738 SNIPPET_NOT_RELEVANT 70312009
ACTION SNIPPET 1200 741 SNIPPET_NOT_RELEVANT 57052588
ACTION SNIPPET 1200 744 SNIPPET_NOT_RELEVANT 153962904
ACTION SNIPPET 1200 747 SNIPPET_NOT_RELEVANT 85780858
ACTION SNIPPET 1200 750 SNIPPET_NOT_RELEVANT 160840172
ACTION SNIPPET 1200 753 SNIPPET_NOT_RELEVANT 160675218
ACTION SNIPPET 1200 756 SNIPPET_NOT_RELEVANT 8677016
ACTION SNIPPET 1200 759 SNIPPET_NOT_RELEVANT 127577999
ACTION SNIPPET 1200 762 SNIPPET_NOT_RELEVANT 22045255
ACTION SNIPPET 1200 765 SNIPPET_NOT_RELEVANT 62518432
ACTION SNIPPET 1200 768 SNIPPET_NOT_RELEVANT 153501488
ACTION SNIPPET 1200 771 SNIPPET_NOT_RELEVANT 142088485
ACTION SNIPPET 1200 774 SNIPPET_NOT_RELEVANT 40087765
ACTION SNIPPET 1200 777 SNIPPET_NOT_RELEVANT 160968873
ACTION QUERY 1200 787 ("customer service" OR "service delivery" OR "service quality" OR "customer satisfaction" OR "customer experience" OR "net promoter score" OR "NPS") AND ("impact" OR "effect" OR "influence" OR "aftermath" OR "consequence" OR "result" OR "outcome" OR "produce" OR "generate" OR "create" OR "form" OR "make" OR "become") AND ("evolution" OR "change"
ACTION SERP 1200 792 EXAMINE_SERP
ACTION SNIPPET 1200 795 SNIPPET_NOT_RELEVANT 153962904
ACTION SNIPPET 1200 798 SNIPPET_NOT_RELEVANT 160675111
ACTION SNIPPET 1200 801 SNIPPET_NOT_RELEVANT 121237408
ACTION SNIPPET 1200 804 SNIPPET_NOT_RELEVANT 10763659
ACTION SNIPPET 1200 807 SNIPPET_NOT_RELEVANT 92649347
ACTION SNIPPET 1200 810 SNIPPET_NOT_RELEVANT 63365907
ACTION SNIPPET 1200 813 SNIPPET_NOT_RELEVANT 150068901
ACTION SNIPPET 1200 816 SNIPPET_NOT_RELEVANT 156597859
ACTION SNIPPET 1200 819 SNIPPET_NOT_RELEVANT 55250
ACTION SNIPPET 1200 822 SNIPPET_NOT_RELEVANT 126759315
ACTION SNIPPET 1200 825 SNIPPET_NOT_RELEVANT 126833996
ACTION SNIPPET 1200 828 SNIPPET_NOT_RELEVANT 153523170
ACTION SNIPPET 1200 831 SNIPPET_NOT_RELEVANT 107340650
ACTION SNIPPET 1200 834 SNIPPET_NOT_RELEVANT 15035253
ACTION SNIPPET 1200 837 SNIPPET_NOT_RELEVANT 132410988
ACTION SNIPPET 1200 840 SNIPPET_NOT_RELEVANT 71610805
ACTION SNIPPET 1200 843 SNIPPET_NOT_RELEVANT 150322018
ACTION SNIPPET 1200 846 SNIPPET_NOT_RELEVANT 99208614
ACTION SNIPPET 1200 849 SNIPPET_NOT_RELEVANT 79680713
ACTION SNIPPET 1200 852 SNIPPET_NOT_RELEVANT 9438275
ACTION SNIPPET 1200 855 SNIPPET_NOT_RELEVANT 36668019
ACTION SNIPPET 1200 858 SNIPPET_NOT_RELEVANT 70444618
ACTION SNIPPET 1200 861 SNIPPET_NOT_RELEVANT 160968873
ACTION SNIPPET 1200 864 SNIPPET_NOT_RELEVANT 127619517
ACTION SNIPPET 1200 867 SNIPPET_NOT_RELEVANT 48108374
ACTION SNIPPET 1200 870 SNIPPET_NOT_RELEVANT 70298357
ACTION SNIPPET 1200 873 SNIPPET_NOT_RELEVANT 83772876
ACTION SNIPPET 1200 876 SNIPPET_NOT_RELEVANT 85020304
ACTION SNIPPET 1200 879 SNIPPET_NOT_RELEVANT 108232830
ACTION SNIPPET 1200 882 SNIPPET_NOT_RELEVANT 128998408
ACTION SNIPPET 1200 885 SNIPPET_NOT_RELEVANT 136071816
ACTION SNIPPET 1200 888 SNIPPET_NOT_RELEVANT 160776129
ACTION QUERY 1200 898 ("customer service" OR "customer care" OR "service delivery" OR "service quality" OR "contact center" OR "call center" OR "digital engagement" OR "online chat" OR "social media interaction" OR "email support" OR "self-service" OR "digital marketing" OR "customer experience" OR "CX" OR "service") AND ("Covid" OR "Covid-19" OR "pandemic" OR "global spread" OR "impact"
ACTION SERP 1200 903 EXAMINE_SERP
ACTION SNIPPET 1200 906 SNIPPET_NOT_RELEVANT 153322833
ACTION SNIPPET 1200 909 SNIPPET_NOT_RELEVANT 153523170
ACTION SNIPPET 1200 912 SNIPPET_NOT_RELEVANT 58064395
ACTION SNIPPET 1200 915 SNIPPET_NOT_RELEVANT 160434208
ACTION SNIPPET 1200 918 SNIPPET_NOT_RELEVANT 156073217
ACTION SNIPPET 1200 921 SNIPPET_NOT_RELEVANT 160840172
ACTION SNIPPET 1200 924 SNIPPET_NOT_RELEVANT 141040938
ACTION SNIPPET 1200 927 SNIPPET_NOT_RELEVANT 151224074
ACTION SNIPPET 1200 930 SNIPPET_NOT_RELEVANT 10990801
ACTION SNIPPET 1200 933 SNIPPET_NOT_RELEVANT 148364133
ACTION SNIPPET 1200 936 SNIPPET_NOT_RELEVANT 159425905
ACTION SNIPPET 1200 939 SNIPPET_NOT_RELEVANT 123296116
ACTION SNIPPET 1200 942 SNIPPET_NOT_RELEVANT 85773518
ACTION SNIPPET 1200 945 SNIPPET_NOT_RELEVANT 160968873
ACTION SNIPPET 1200 948 SNIPPET_NOT_RELEVANT 142088485
ACTION SNIPPET 1200 951 SNIPPET_NOT_RELEVANT 10607039
ACTION SNIPPET 1200 954 SNIPPET_NOT_RELEVANT 156948263
ACTION SNIPPET 1200 957 SNIPPET_NOT_RELEVANT 148099671
ACTION SNIPPET 1200 960 SNIPPET_NOT_RELEVANT 134417571
ACTION SNIPPET 1200 963 SNIPPET_NOT_RELEVANT 129766777
ACTION SNIPPET 1200 966 SNIPPET_NOT_RELEVANT 8332955
ACTION SNIPPET 1200 969 SNIPPET_NOT_RELEVANT 132314231
ACTION SNIPPET 1200 972 SNIPPET_NOT_RELEVANT 159298005
ACTION SNIPPET 1200 975 SNIPPET_NOT_RELEVANT 160712255
ACTION SNIPPET 1200 978 SNIPPET_NOT_RELEVANT 164451842
ACTION SNIPPET 1200 981 SNIPPET_NOT_RELEVANT 153962904
ACTION SNIPPET 1200 984 SNIPPET_NOT_RELEVANT 158130885
ACTION SNIPPET 1200 987 SNIPPET_NOT_RELEVANT 126675843
ACTION SNIPPET 1200 990 SNIPPET_NOT_RELEVANT 9879461
ACTION SNIPPET 1200 993 SNIPPET_NOT_RELEVANT 17867673
ACTION SNIPPET 1200 996 SNIPPET_NOT_RELEVANT 148504781
ACTION SNIPPET 1200 999 SNIPPET_NOT_RELEVANT 156597859
ACTION QUERY 1200 1009 ("customer service" OR "customer care" OR "service delivery") AND ("performance" OR "expectations" OR "requirements" OR "needs" OR "requirements" OR "criteria" OR "indicators" OR "measurements" OR " benchmarks" OR "success factors" OR "requirements") AND ("health care" OR "health economy" OR "health system" OR "medical sector" OR "healthcare" OR "health system") AND ("Syria" OR "Sy
ACTION SERP 1200 1014 EXAMINE_SERP
ACTION SNIPPET 1200 1017 SNIPPET_NOT_RELEVANT 128170241
ACTION SNIPPET 1200 1020 SNIPPET_NOT_RELEVANT 162377902
ACTION SNIPPET 1200 1023 SNIPPET_NOT_RELEVANT 71369884
ACTION SNIPPET 1200 1026 SNIPPET_NOT_RELEVANT 2462892
ACTION SNIPPET 1200 1029 SNIPPET_NOT_RELEVANT 59240245
ACTION SNIPPET 1200 1032 SNIPPET_NOT_RELEVANT 142918054
ACTION SNIPPET 1200 1035 SNIPPET_NOT_RELEVANT 31631360
ACTION SNIPPET 1200 1038 SNIPPET_NOT_RELEVANT 44529026
ACTION SNIPPET 1200 1041 SNIPPET_NOT_RELEVANT 3533880
ACTION SNIPPET 1200 1044 SNIPPET_NOT_RELEVANT 59241040
ACTION SNIPPET 1200 1047 SNIPPET_NOT_RELEVANT 137498605
ACTION SNIPPET 1200 1050 SNIPPET_NOT_RELEVANT 154499663
ACTION SNIPPET 1200 1053 SNIPPET_NOT_RELEVANT 164320804
ACTION SNIPPET 1200 1056 SNIPPET_NOT_RELEVANT 59531892
ACTION SNIPPET 1200 1059 SNIPPET_NOT_RELEVANT 7023813
ACTION SNIPPET 1200 1062 SNIPPET_NOT_RELEVANT 23001577
ACTION SNIPPET 1200 1065 SNIPPET_NOT_RELEVANT 10990541
ACTION SNIPPET 1200 1068 SNIPPET_NOT_RELEVANT 9879461
ACTION SNIPPET 1200 1071 SNIPPET_NOT_RELEVANT 7407423
ACTION SNIPPET 1200 1074 SNIPPET_NOT_RELEVANT 2588786
ACTION SNIPPET 1200 1077 SNIPPET_NOT_RELEVANT 4603019
ACTION SNIPPET 1200 1080 SNIPPET_NOT_RELEVANT 18930384
ACTION SNIPPET 1200 1083 SNIPPET_NOT_RELEVANT 46092374
ACTION SNIPPET 1200 1086 SNIPPET_NOT_RELEVANT 98525268
ACTION SNIPPET 1200 1089 SNIPPET_NOT_RELEVANT 2035793
ACTION SNIPPET 1200 1092 SNIPPET_NOT_RELEVANT 20010255
ACTION SNIPPET 1200 1095 SNIPPET_NOT_RELEVANT 9031755
ACTION SNIPPET 1200 1098 SNIPPET_NOT_RELEVANT 152515050
ACTION SNIPPET 1200 1101 SNIPPET_NOT_RELEVANT 24720035
ACTION SNIPPET 1200 1104 SNIPPET_NOT_RELEVANT 25104119
ACTION SNIPPET 1200 1107 SNIPPET_NOT_RELEVANT 145476999
