ACTION START 1200 0 START
ACTION QUERY 1200 10 Silence and finding a voice to express oneself in relationships 
ACTION SERP 1200 15 EXAMINE_SERP
ACTION SNIPPET 1200 246 SNIPPET_NOT_RELEVANT 3969522
ACTION SNIPPET 1200 249 SNIPPET_NOT_RELEVANT 39993264
ACTION SNIPPET 1200 252 SNIPPET_NOT_RELEVANT 51228540
ACTION SNIPPET 1200 255 SNIPPET_NOT_RELEVANT 26017037
ACTION SNIPPET 1200 258 SNIPPET_NOT_RELEVANT 86029338
ACTION SNIPPET 1200 261 SNIPPET_NOT_RELEVANT 137206132
ACTION SNIPPET 1200 264 SNIPPET_NOT_RELEVANT 9921492
ACTION SNIPPET 1200 267 SNIPPET_NOT_RELEVANT 74176843
ACTION SNIPPET 1200 270 SNIPPET_NOT_RELEVANT 144254327
ACTION SNIPPET 1200 273 SNIPPET_NOT_RELEVANT 25989306
ACTION SNIPPET 1200 276 SNIPPET_NOT_RELEVANT 17600145
ACTION SNIPPET 1200 279 SNIPPET_NOT_RELEVANT 51572307
ACTION SNIPPET 1200 282 SNIPPET_NOT_RELEVANT 24280506
ACTION SNIPPET 1200 285 SNIPPET_NOT_RELEVANT 113244513
ACTION SNIPPET 1200 288 SNIPPET_NOT_RELEVANT 142895009
ACTION SNIPPET 1200 291 SNIPPET_NOT_RELEVANT 115462797
ACTION SNIPPET 1200 294 SNIPPET_NOT_RELEVANT 133577121
ACTION SNIPPET 1200 297 SNIPPET_NOT_RELEVANT 31412916
ACTION SNIPPET 1200 300 SNIPPET_NOT_RELEVANT 3704525
ACTION SNIPPET 1200 303 SNIPPET_NOT_RELEVANT 8790803
ACTION SNIPPET 1200 306 SNIPPET_NOT_RELEVANT 155347487
ACTION SNIPPET 1200 309 SNIPPET_NOT_RELEVANT 43958613
ACTION SNIPPET 1200 312 SNIPPET_NOT_RELEVANT 49166711
ACTION SNIPPET 1200 315 SNIPPET_NOT_RELEVANT 3684154
ACTION SNIPPET 1200 318 SNIPPET_NOT_RELEVANT 3874434
ACTION SNIPPET 1200 321 SNIPPET_NOT_RELEVANT 26232851
ACTION SNIPPET 1200 324 SNIPPET_NOT_RELEVANT 46248397
ACTION SNIPPET 1200 327 SNIPPET_NOT_RELEVANT 21677820
ACTION SNIPPET 1200 330 SNIPPET_NOT_RELEVANT 83880290
ACTION SNIPPET 1200 333 SNIPPET_NOT_RELEVANT 7031997
ACTION QUERY 1200 343 "love" OR "romantic relationships" OR "close relationships" OR "significant others" OR "partnership" OR "couple relationships") AND ("first-person narrator" OR "first-person pronouns" OR "first-person view" OR "I" OR "me" OR "my") AND ("silent love" OR "unspoken love" OR "inexpressible love" OR "undecipherable love" OR "unmanageable love" OR "unapproachable love
ACTION SERP 1200 348 EXAMINE_SERP
ACTION SNIPPET 1200 351 SNIPPET_NOT_RELEVANT 50537844
ACTION SNIPPET 1200 354 SNIPPET_NOT_RELEVANT 10535872
ACTION SNIPPET 1200 357 SNIPPET_NOT_RELEVANT 44756352
ACTION SNIPPET 1200 360 SNIPPET_NOT_RELEVANT 46994432
ACTION SNIPPET 1200 363 SNIPPET_NOT_RELEVANT 145271487
ACTION SNIPPET 1200 366 SNIPPET_NOT_RELEVANT 129223490
ACTION SNIPPET 1200 369 SNIPPET_NOT_RELEVANT 42981217
ACTION SNIPPET 1200 372 SNIPPET_NOT_RELEVANT 10536790
ACTION SNIPPET 1200 375 SNIPPET_NOT_RELEVANT 160964221
ACTION SNIPPET 1200 378 SNIPPET_NOT_RELEVANT 7346483
ACTION SNIPPET 1200 381 SNIPPET_NOT_RELEVANT 124057914
ACTION SNIPPET 1200 384 SNIPPET_NOT_RELEVANT 9081151
ACTION SNIPPET 1200 387 SNIPPET_NOT_RELEVANT 46360123
ACTION SNIPPET 1200 390 SNIPPET_NOT_RELEVANT 154089186
ACTION SNIPPET 1200 393 SNIPPET_NOT_RELEVANT 8862229
ACTION SNIPPET 1200 396 SNIPPET_NOT_RELEVANT 40190531
ACTION SNIPPET 1200 399 SNIPPET_NOT_RELEVANT 164643267
ACTION SNIPPET 1200 402 SNIPPET_NOT_RELEVANT 112832685
ACTION SNIPPET 1200 405 SNIPPET_NOT_RELEVANT 150235542
ACTION SNIPPET 1200 408 SNIPPET_NOT_RELEVANT 71001689
ACTION SNIPPET 1200 411 SNIPPET_NOT_RELEVANT 156810226
ACTION SNIPPET 1200 414 SNIPPET_NOT_RELEVANT 66679721
ACTION SNIPPET 1200 417 SNIPPET_NOT_RELEVANT 8064156
ACTION SNIPPET 1200 420 SNIPPET_NOT_RELEVANT 157965212
ACTION SNIPPET 1200 423 SNIPPET_NOT_RELEVANT 161928817
ACTION SNIPPET 1200 426 SNIPPET_NOT_RELEVANT 11428441
ACTION SNIPPET 1200 429 SNIPPET_NOT_RELEVANT 8867465
ACTION SNIPPET 1200 432 SNIPPET_NOT_RELEVANT 84493743
ACTION SNIPPET 1200 435 SNIPPET_NOT_RELEVANT 162550470
ACTION SNIPPET 1200 438 SNIPPET_NOT_RELEVANT 132966972
ACTION SNIPPET 1200 441 SNIPPET_NOT_RELEVANT 8861517
ACTION SNIPPET 1200 444 SNIPPET_NOT_RELEVANT 33903702
ACTION QUERY 1200 454 "silence" OR "heard silence" OR "forced silence" OR "required silence" OR "expected silence" OR "unnecessary silence" OR "excessive silence" OR "repressed silence" OR "inexpressive silence" OR "uncomfortable silence" OR "avoidant silence" OR "fear of silence" OR "dissatisfaction with silence" OR "search for alternative communication" OR "compensation for silence" OR "creative use of silence" OR "
ACTION SERP 1200 459 EXAMINE_SERP
ACTION SNIPPET 1200 462 SNIPPET_NOT_RELEVANT 3969522
ACTION SNIPPET 1200 465 SNIPPET_NOT_RELEVANT 26017037
ACTION SNIPPET 1200 468 SNIPPET_NOT_RELEVANT 39993264
ACTION SNIPPET 1200 471 SNIPPET_NOT_RELEVANT 25989306
ACTION SNIPPET 1200 474 SNIPPET_NOT_RELEVANT 21677820
ACTION SNIPPET 1200 477 SNIPPET_NOT_RELEVANT 43160398
ACTION SNIPPET 1200 480 SNIPPET_NOT_RELEVANT 86029338
ACTION SNIPPET 1200 483 SNIPPET_NOT_RELEVANT 51572307
ACTION SNIPPET 1200 486 SNIPPET_NOT_RELEVANT 137206132
ACTION SNIPPET 1200 489 SNIPPET_NOT_RELEVANT 8016056
ACTION SNIPPET 1200 492 SNIPPET_NOT_RELEVANT 115462797
ACTION SNIPPET 1200 495 SNIPPET_NOT_RELEVANT 113244513
ACTION SNIPPET 1200 498 SNIPPET_NOT_RELEVANT 144254327
ACTION SNIPPET 1200 501 SNIPPET_NOT_RELEVANT 82342911
ACTION SNIPPET 1200 504 SNIPPET_NOT_RELEVANT 3684154
ACTION SNIPPET 1200 507 SNIPPET_NOT_RELEVANT 51228540
ACTION SNIPPET 1200 510 SNIPPET_NOT_RELEVANT 9921492
ACTION SNIPPET 1200 513 SNIPPET_NOT_RELEVANT 43958613
ACTION SNIPPET 1200 516 SNIPPET_NOT_RELEVANT 26232851
ACTION SNIPPET 1200 519 SNIPPET_NOT_RELEVANT 7031997
ACTION SNIPPET 1200 522 SNIPPET_NOT_RELEVANT 74176843
ACTION SNIPPET 1200 525 SNIPPET_NOT_RELEVANT 3704525
ACTION SNIPPET 1200 528 SNIPPET_NOT_RELEVANT 24280506
ACTION SNIPPET 1200 531 SNIPPET_NOT_RELEVANT 149980870
ACTION SNIPPET 1200 534 SNIPPET_NOT_RELEVANT 64746873
ACTION SNIPPET 1200 537 SNIPPET_NOT_RELEVANT 8790803
ACTION SNIPPET 1200 540 SNIPPET_NOT_RELEVANT 31412916
ACTION SNIPPET 1200 543 SNIPPET_NOT_RELEVANT 49166711
ACTION SNIPPET 1200 546 SNIPPET_NOT_RELEVANT 46248397
ACTION SNIPPET 1200 549 SNIPPET_NOT_RELEVANT 17600145
ACTION SNIPPET 1200 552 SNIPPET_NOT_RELEVANT 133577121
ACTION SNIPPET 1200 555 SNIPPET_NOT_RELEVANT 25126380
ACTION QUERY 1200 565 "love" OR "romantic relationships" OR "relationships" OR "close relationships" OR "interpersonal relationships") AND ("love languages" OR "love styles" OR "love types" OR "love preferences" OR "love needs") AND ("silent treatment" OR "stalking" OR "abuse" OR "violence" OR "aggression" OR "domestic violence" OR "battering" OR "verbal abuse" OR "emotional abuse" OR "psych
ACTION SERP 1200 570 EXAMINE_SERP
ACTION SNIPPET 1200 573 SNIPPET_NOT_RELEVANT 6917833
ACTION SNIPPET 1200 576 SNIPPET_NOT_RELEVANT 160964221
ACTION SNIPPET 1200 579 SNIPPET_NOT_RELEVANT 150235542
ACTION SNIPPET 1200 582 SNIPPET_NOT_RELEVANT 46994432
ACTION SNIPPET 1200 585 SNIPPET_NOT_RELEVANT 145271487
ACTION SNIPPET 1200 588 SNIPPET_NOT_RELEVANT 42981217
ACTION SNIPPET 1200 591 SNIPPET_NOT_RELEVANT 129223490
ACTION SNIPPET 1200 594 SNIPPET_NOT_RELEVANT 44756352
ACTION SNIPPET 1200 597 SNIPPET_NOT_RELEVANT 71001689
ACTION SNIPPET 1200 600 SNIPPET_NOT_RELEVANT 132557454
ACTION SNIPPET 1200 603 SNIPPET_NOT_RELEVANT 50537844
ACTION SNIPPET 1200 606 SNIPPET_NOT_RELEVANT 9081151
ACTION SNIPPET 1200 609 SNIPPET_NOT_RELEVANT 86766050
ACTION SNIPPET 1200 612 SNIPPET_NOT_RELEVANT 112832685
ACTION SNIPPET 1200 615 SNIPPET_NOT_RELEVANT 156810226
ACTION SNIPPET 1200 618 SNIPPET_NOT_RELEVANT 10536790
ACTION SNIPPET 1200 621 SNIPPET_NOT_RELEVANT 7346483
ACTION SNIPPET 1200 624 SNIPPET_NOT_RELEVANT 124057914
ACTION SNIPPET 1200 627 SNIPPET_NOT_RELEVANT 154089186
ACTION SNIPPET 1200 630 SNIPPET_NOT_RELEVANT 164643267
ACTION SNIPPET 1200 633 SNIPPET_NOT_RELEVANT 61680485
ACTION SNIPPET 1200 636 SNIPPET_NOT_RELEVANT 46355401
ACTION SNIPPET 1200 639 SNIPPET_NOT_RELEVANT 156101211
ACTION SNIPPET 1200 642 SNIPPET_NOT_RELEVANT 161928817
ACTION SNIPPET 1200 645 SNIPPET_NOT_RELEVANT 135352068
ACTION SNIPPET 1200 648 SNIPPET_NOT_RELEVANT 10535872
ACTION SNIPPET 1200 651 SNIPPET_NOT_RELEVANT 128970850
ACTION SNIPPET 1200 654 SNIPPET_NOT_RELEVANT 40190531
ACTION SNIPPET 1200 657 SNIPPET_NOT_RELEVANT 9966992
ACTION SNIPPET 1200 660 SNIPPET_NOT_RELEVANT 26258228
ACTION SNIPPET 1200 663 SNIPPET_NOT_RELEVANT 38330039
ACTION SNIPPET 1200 666 SNIPPET_NOT_RELEVANT 51721325
ACTION QUERY 1200 676 "silence" OR "unspoken" OR "undercurrent" OR "subtext" OR "invisibility" OR "audience thinking") AND ("relationship*") AND ("finding voice" OR "finding your voice" OR "overcoming silence" OR "breaking the silence" OR "promoting silence") AND ("love" OR "romantic relationships" OR "marriage" OR "partner*") AND ("family" OR "family relationships" OR "sibling*") AND
ACTION SERP 1200 681 EXAMINE_SERP
ACTION SNIPPET 1200 684 SNIPPET_NOT_RELEVANT 43160398
ACTION SNIPPET 1200 687 SNIPPET_NOT_RELEVANT 150797401
ACTION SNIPPET 1200 690 SNIPPET_NOT_RELEVANT 39993264
ACTION SNIPPET 1200 693 SNIPPET_NOT_RELEVANT 115462797
ACTION SNIPPET 1200 696 SNIPPET_NOT_RELEVANT 69273926
ACTION SNIPPET 1200 699 SNIPPET_NOT_RELEVANT 9025139
ACTION SNIPPET 1200 702 SNIPPET_NOT_RELEVANT 160435821
ACTION SNIPPET 1200 705 SNIPPET_NOT_RELEVANT 78116360
ACTION SNIPPET 1200 708 SNIPPET_NOT_RELEVANT 3704525
ACTION SNIPPET 1200 711 SNIPPET_NOT_RELEVANT 45049763
ACTION SNIPPET 1200 714 SNIPPET_NOT_RELEVANT 113244513
ACTION SNIPPET 1200 717 SNIPPET_NOT_RELEVANT 146270479
ACTION SNIPPET 1200 720 SNIPPET_NOT_RELEVANT 37477261
ACTION SNIPPET 1200 723 SNIPPET_NOT_RELEVANT 26017037
ACTION SNIPPET 1200 726 SNIPPET_NOT_RELEVANT 51572307
ACTION SNIPPET 1200 729 SNIPPET_NOT_RELEVANT 101234698
ACTION SNIPPET 1200 732 SNIPPET_NOT_RELEVANT 149983697
ACTION SNIPPET 1200 735 SNIPPET_NOT_RELEVANT 155347487
ACTION SNIPPET 1200 738 SNIPPET_NOT_RELEVANT 61560667
ACTION SNIPPET 1200 741 SNIPPET_NOT_RELEVANT 145163579
ACTION SNIPPET 1200 744 SNIPPET_NOT_RELEVANT 123817396
ACTION SNIPPET 1200 747 SNIPPET_NOT_RELEVANT 8016056
ACTION SNIPPET 1200 750 SNIPPET_NOT_RELEVANT 144700971
ACTION SNIPPET 1200 753 SNIPPET_NOT_RELEVANT 83746095
ACTION SNIPPET 1200 756 SNIPPET_NOT_RELEVANT 109637356
ACTION SNIPPET 1200 759 SNIPPET_NOT_RELEVANT 138430648
ACTION SNIPPET 1200 762 SNIPPET_NOT_RELEVANT 7946044
ACTION SNIPPET 1200 765 SNIPPET_NOT_RELEVANT 154934208
ACTION SNIPPET 1200 768 SNIPPET_NOT_RELEVANT 156101211
ACTION SNIPPET 1200 771 SNIPPET_NOT_RELEVANT 66330829
ACTION SNIPPET 1200 774 SNIPPET_NOT_RELEVANT 31412916
ACTION SNIPPET 1200 777 SNIPPET_NOT_RELEVANT 148676213
ACTION QUERY 1200 787 "silence" OR "unspoken" OR "unexpressed" OR "unspoken needs" OR "underexpressed emotions" OR "inexpressive behavior" OR "inability to express" OR "difficulty expressing" OR "barrier to expression" OR "lack of expression" OR "repressed emotions" OR "experenced emotions" OR "internalized emotions" OR "deeply felt emotions" OR "profound experiences" OR "rich emotional life") AND ("
ACTION SERP 1200 792 EXAMINE_SERP
ACTION SNIPPET 1200 795 SNIPPET_NOT_RELEVANT 46296492
ACTION SNIPPET 1200 798 SNIPPET_NOT_RELEVANT 42854443
ACTION SNIPPET 1200 801 SNIPPET_NOT_RELEVANT 127004780
ACTION SNIPPET 1200 804 SNIPPET_NOT_RELEVANT 144534831
ACTION SNIPPET 1200 807 SNIPPET_NOT_RELEVANT 16176556
ACTION SNIPPET 1200 810 SNIPPET_NOT_RELEVANT 10271234
ACTION SNIPPET 1200 813 SNIPPET_NOT_RELEVANT 8257161
ACTION SNIPPET 1200 816 SNIPPET_NOT_RELEVANT 164353445
ACTION SNIPPET 1200 819 SNIPPET_NOT_RELEVANT 100842483
ACTION SNIPPET 1200 822 SNIPPET_NOT_RELEVANT 38691767
ACTION SNIPPET 1200 825 SNIPPET_NOT_RELEVANT 2044232
ACTION SNIPPET 1200 828 SNIPPET_NOT_RELEVANT 7962246
ACTION SNIPPET 1200 831 SNIPPET_NOT_RELEVANT 159509613
ACTION SNIPPET 1200 834 SNIPPET_NOT_RELEVANT 155665662
ACTION SNIPPET 1200 837 SNIPPET_NOT_RELEVANT 67095539
ACTION SNIPPET 1200 840 SNIPPET_NOT_RELEVANT 8221122
ACTION SNIPPET 1200 843 SNIPPET_NOT_RELEVANT 68369891
ACTION SNIPPET 1200 846 SNIPPET_NOT_RELEVANT 134464966
ACTION SNIPPET 1200 849 SNIPPET_NOT_RELEVANT 8863201
ACTION SNIPPET 1200 852 SNIPPET_NOT_RELEVANT 63636193
ACTION SNIPPET 1200 855 SNIPPET_NOT_RELEVANT 128706148
ACTION SNIPPET 1200 858 SNIPPET_NOT_RELEVANT 17779786
ACTION SNIPPET 1200 861 SNIPPET_NOT_RELEVANT 113387574
ACTION SNIPPET 1200 864 SNIPPET_NOT_RELEVANT 78289730
ACTION SNIPPET 1200 867 SNIPPET_NOT_RELEVANT 2258244
ACTION SNIPPET 1200 870 SNIPPET_NOT_RELEVANT 46265564
ACTION SNIPPET 1200 873 SNIPPET_NOT_RELEVANT 12178238
ACTION SNIPPET 1200 876 SNIPPET_NOT_RELEVANT 18521801
ACTION SNIPPET 1200 879 SNIPPET_NOT_RELEVANT 9517568
ACTION SNIPPET 1200 882 SNIPPET_NOT_RELEVANT 33904509
ACTION SNIPPET 1200 885 SNIPPET_NOT_RELEVANT 9531408
ACTION SNIPPET 1200 888 SNIPPET_NOT_RELEVANT 160409764
ACTION QUERY 1200 898 "love" OR "romantic relationships" OR "close relationships" OR "significant other" OR "partner" OR "spouse" OR "love" OR "relationships" OR "interpersonal interactions" OR "communication" OR "love" OR "suffering" OR "misery" OR "misunderstandings" OR "conflict" OR "love" OR "loss" OR "separation" OR "death") AND ("silence" OR "unspoken desires
ACTION SERP 1200 903 EXAMINE_SERP
ACTION SNIPPET 1200 906 SNIPPET_NOT_RELEVANT 129223490
ACTION SNIPPET 1200 909 SNIPPET_NOT_RELEVANT 145271487
ACTION SNIPPET 1200 912 SNIPPET_NOT_RELEVANT 156101211
ACTION SNIPPET 1200 915 SNIPPET_NOT_RELEVANT 50537844
ACTION SNIPPET 1200 918 SNIPPET_NOT_RELEVANT 44756352
ACTION SNIPPET 1200 921 SNIPPET_NOT_RELEVANT 160964221
ACTION SNIPPET 1200 924 SNIPPET_NOT_RELEVANT 156810226
ACTION SNIPPET 1200 927 SNIPPET_NOT_RELEVANT 164643267
ACTION SNIPPET 1200 930 SNIPPET_NOT_RELEVANT 10535872
ACTION SNIPPET 1200 933 SNIPPET_NOT_RELEVANT 71001689
ACTION SNIPPET 1200 936 SNIPPET_NOT_RELEVANT 112832685
ACTION SNIPPET 1200 939 SNIPPET_NOT_RELEVANT 46994432
ACTION SNIPPET 1200 942 SNIPPET_NOT_RELEVANT 42981217
ACTION SNIPPET 1200 945 SNIPPET_NOT_RELEVANT 125771128
ACTION SNIPPET 1200 948 SNIPPET_NOT_RELEVANT 161928817
ACTION SNIPPET 1200 951 SNIPPET_NOT_RELEVANT 10536790
ACTION SNIPPET 1200 954 SNIPPET_NOT_RELEVANT 9025139
ACTION SNIPPET 1200 957 SNIPPET_NOT_RELEVANT 7346483
ACTION SNIPPET 1200 960 SNIPPET_NOT_RELEVANT 51721325
ACTION SNIPPET 1200 963 SNIPPET_NOT_RELEVANT 46360123
ACTION SNIPPET 1200 966 SNIPPET_NOT_RELEVANT 61680485
ACTION SNIPPET 1200 969 SNIPPET_NOT_RELEVANT 158144803
ACTION SNIPPET 1200 972 SNIPPET_NOT_RELEVANT 120133660
ACTION SNIPPET 1200 975 SNIPPET_NOT_RELEVANT 9081151
ACTION SNIPPET 1200 978 SNIPPET_NOT_RELEVANT 63046979
ACTION SNIPPET 1200 981 SNIPPET_NOT_RELEVANT 84493743
ACTION SNIPPET 1200 984 SNIPPET_NOT_RELEVANT 153084573
ACTION SNIPPET 1200 987 SNIPPET_NOT_RELEVANT 46355401
ACTION SNIPPET 1200 990 SNIPPET_NOT_RELEVANT 132599222
ACTION SNIPPET 1200 993 SNIPPET_NOT_RELEVANT 8867465
ACTION SNIPPET 1200 996 SNIPPET_NOT_RELEVANT 148365899
ACTION SNIPPET 1200 999 SNIPPET_NOT_RELEVANT 40190531
ACTION QUERY 1200 1009 "silence" OR "heardless" OR "speechlessness" OR "mute" OR "deafening" OR "noise" OR "overwhelming" OR "excessive talk" OR "talkative" OR "conversational" OR "chatter" OR "discussion" OR "debate" OR "argument" OR "rhetoric" OR "eloquent" OR "fluency" OR "speaking" OR "talking") AND ("relational space"
ACTION SERP 1200 1014 EXAMINE_SERP
ACTION SNIPPET 1200 1017 SNIPPET_NOT_RELEVANT 144254327
ACTION SNIPPET 1200 1020 SNIPPET_NOT_RELEVANT 46248397
ACTION SNIPPET 1200 1023 SNIPPET_NOT_RELEVANT 131685261
ACTION SNIPPET 1200 1026 SNIPPET_NOT_RELEVANT 109554401
ACTION SNIPPET 1200 1029 SNIPPET_NOT_RELEVANT 29195667
ACTION SNIPPET 1200 1032 SNIPPET_NOT_RELEVANT 24101164
ACTION SNIPPET 1200 1035 SNIPPET_NOT_RELEVANT 75479433
ACTION SNIPPET 1200 1038 SNIPPET_NOT_RELEVANT 127601214
ACTION SNIPPET 1200 1041 SNIPPET_NOT_RELEVANT 25124551
ACTION SNIPPET 1200 1044 SNIPPET_NOT_RELEVANT 8862705
ACTION SNIPPET 1200 1047 SNIPPET_NOT_RELEVANT 231065
ACTION SNIPPET 1200 1050 SNIPPET_NOT_RELEVANT 75081725
ACTION SNIPPET 1200 1053 SNIPPET_NOT_RELEVANT 267080
ACTION SNIPPET 1200 1056 SNIPPET_NOT_RELEVANT 67018931
ACTION SNIPPET 1200 1059 SNIPPET_NOT_RELEVANT 44795870
ACTION SNIPPET 1200 1062 SNIPPET_NOT_RELEVANT 7946044
ACTION SNIPPET 1200 1065 SNIPPET_NOT_RELEVANT 46759847
ACTION SNIPPET 1200 1068 SNIPPET_NOT_RELEVANT 163811441
ACTION SNIPPET 1200 1071 SNIPPET_NOT_RELEVANT 2618907
ACTION SNIPPET 1200 1074 SNIPPET_NOT_RELEVANT 162379290
ACTION SNIPPET 1200 1077 SNIPPET_NOT_RELEVANT 763574
ACTION SNIPPET 1200 1080 SNIPPET_NOT_RELEVANT 155864080
ACTION SNIPPET 1200 1083 SNIPPET_NOT_RELEVANT 10148597
ACTION SNIPPET 1200 1086 SNIPPET_NOT_RELEVANT 6448908
ACTION SNIPPET 1200 1089 SNIPPET_NOT_RELEVANT 83773436
ACTION SNIPPET 1200 1092 SNIPPET_NOT_RELEVANT 9197306
ACTION SNIPPET 1200 1095 SNIPPET_NOT_RELEVANT 71772142
ACTION SNIPPET 1200 1098 SNIPPET_NOT_RELEVANT 43459273
ACTION SNIPPET 1200 1101 SNIPPET_NOT_RELEVANT 21818020
ACTION SNIPPET 1200 1104 SNIPPET_NOT_RELEVANT 46759190
ACTION SNIPPET 1200 1107 SNIPPET_NOT_RELEVANT 150980938
