ACTION START 1200 0 START
ACTION QUERY 1200 10 boys love characteristics in thailand
ACTION SERP 1200 15 EXAMINE_SERP
ACTION SNIPPET 1200 246 SNIPPET_NOT_RELEVANT 152793167
ACTION SNIPPET 1200 249 SNIPPET_NOT_RELEVANT 160930107
ACTION SNIPPET 1200 252 SNIPPET_NOT_RELEVANT 62702486
ACTION SNIPPET 1200 255 SNIPPET_NOT_RELEVANT 33905107
ACTION SNIPPET 1200 258 SNIPPET_NOT_RELEVANT 7999104
ACTION SNIPPET 1200 261 SNIPPET_NOT_RELEVANT 23190858
ACTION SNIPPET 1200 264 SNIPPET_NOT_RELEVANT 66405070
ACTION SNIPPET 1200 267 SNIPPET_NOT_RELEVANT 36984811
ACTION SNIPPET 1200 270 SNIPPET_NOT_RELEVANT 141746970
ACTION SNIPPET 1200 273 SNIPPET_NOT_RELEVANT 136642029
ACTION SNIPPET 1200 276 SNIPPET_NOT_RELEVANT 18741869
ACTION SNIPPET 1200 279 SNIPPET_NOT_RELEVANT 48201179
ACTION SNIPPET 1200 282 SNIPPET_NOT_RELEVANT 69939795
ACTION SNIPPET 1200 285 SNIPPET_NOT_RELEVANT 62503745
ACTION SNIPPET 1200 288 SNIPPET_NOT_RELEVANT 127379656
ACTION SNIPPET 1200 291 SNIPPET_NOT_RELEVANT 28437928
ACTION SNIPPET 1200 294 SNIPPET_NOT_RELEVANT 163320712
ACTION SNIPPET 1200 297 SNIPPET_NOT_RELEVANT 120284133
ACTION SNIPPET 1200 300 SNIPPET_NOT_RELEVANT 86005960
ACTION SNIPPET 1200 303 SNIPPET_NOT_RELEVANT 63050826
ACTION SNIPPET 1200 306 SNIPPET_NOT_RELEVANT 135466367
ACTION SNIPPET 1200 309 SNIPPET_NOT_RELEVANT 135758841
ACTION SNIPPET 1200 312 SNIPPET_NOT_RELEVANT 135758495
ACTION SNIPPET 1200 315 SNIPPET_NOT_RELEVANT 135759143
ACTION SNIPPET 1200 318 SNIPPET_NOT_RELEVANT 135759261
ACTION SNIPPET 1200 321 SNIPPET_NOT_RELEVANT 135758226
ACTION SNIPPET 1200 324 SNIPPET_NOT_RELEVANT 135753347
ACTION SNIPPET 1200 327 SNIPPET_NOT_RELEVANT 154807597
ACTION SNIPPET 1200 330 SNIPPET_NOT_RELEVANT 62141391
ACTION SNIPPET 1200 333 SNIPPET_NOT_RELEVANT 135758769
ACTION QUERY 1200 343 ("boys love" OR "yaoi" OR "shonen-ai" OR "geiko" OR "boys' love" OR "gender non-conforming" OR "transgender" OR "intersex" OR "non-binary" OR "agender" OR "aripura" OR "gender-fluid" OR "gender variant" OR "gay" OR "homosexual" OR "lesbian" OR "lgbtq" OR "lgbtqia"
ACTION SERP 1200 348 EXAMINE_SERP
ACTION SNIPPET 1200 351 SNIPPET_NOT_RELEVANT 135466367
ACTION SNIPPET 1200 354 SNIPPET_NOT_RELEVANT 69939795
ACTION SNIPPET 1200 357 SNIPPET_NOT_RELEVANT 136642029
ACTION SNIPPET 1200 360 SNIPPET_NOT_RELEVANT 83480763
ACTION SNIPPET 1200 363 SNIPPET_NOT_RELEVANT 141746970
ACTION SNIPPET 1200 366 SNIPPET_NOT_RELEVANT 149015777
ACTION SNIPPET 1200 369 SNIPPET_NOT_RELEVANT 154067387
ACTION SNIPPET 1200 372 SNIPPET_NOT_RELEVANT 9209535
ACTION SNIPPET 1200 375 SNIPPET_NOT_RELEVANT 131292678
ACTION SNIPPET 1200 378 SNIPPET_NOT_RELEVANT 63050826
ACTION SNIPPET 1200 381 SNIPPET_NOT_RELEVANT 154499073
ACTION SNIPPET 1200 384 SNIPPET_NOT_RELEVANT 145736776
ACTION SNIPPET 1200 387 SNIPPET_NOT_RELEVANT 150384428
ACTION SNIPPET 1200 390 SNIPPET_NOT_RELEVANT 153352960
ACTION SNIPPET 1200 393 SNIPPET_NOT_RELEVANT 62503745
ACTION SNIPPET 1200 396 SNIPPET_NOT_RELEVANT 127379656
ACTION SNIPPET 1200 399 SNIPPET_NOT_RELEVANT 68785377
ACTION SNIPPET 1200 402 SNIPPET_NOT_RELEVANT 142717000
ACTION SNIPPET 1200 405 SNIPPET_NOT_RELEVANT 40094688
ACTION SNIPPET 1200 408 SNIPPET_NOT_RELEVANT 115380174
ACTION SNIPPET 1200 411 SNIPPET_NOT_RELEVANT 41644389
ACTION SNIPPET 1200 414 SNIPPET_NOT_RELEVANT 51980494
ACTION SNIPPET 1200 417 SNIPPET_NOT_RELEVANT 160930107
ACTION SNIPPET 1200 420 SNIPPET_NOT_RELEVANT 150540691
ACTION SNIPPET 1200 423 SNIPPET_NOT_RELEVANT 150368323
ACTION SNIPPET 1200 426 SNIPPET_NOT_RELEVANT 65653651
ACTION SNIPPET 1200 429 SNIPPET_NOT_RELEVANT 63576760
ACTION SNIPPET 1200 432 SNIPPET_NOT_RELEVANT 40106337
ACTION SNIPPET 1200 435 SNIPPET_NOT_RELEVANT 85254521
ACTION SNIPPET 1200 438 SNIPPET_NOT_RELEVANT 129077789
ACTION SNIPPET 1200 441 SNIPPET_NOT_RELEVANT 151409900
ACTION SNIPPET 1200 444 SNIPPET_NOT_RELEVANT 74214650
ACTION QUERY 1200 454 ("boys love" OR "yaoi" OR "geiko" OR "shonen-ai" OR "girls love" OR "otome" OR "women love women" OR "LGBTQ" OR "homosexuality" OR "gay" OR "lesbians" OR "women love" OR "same-sex love" OR "LGBT" OR "bisexual" OR "pansexual" OR "transgender" OR "trans men" OR "male to
ACTION SERP 1200 459 EXAMINE_SERP
ACTION SNIPPET 1200 462 SNIPPET_NOT_RELEVANT 135466367
ACTION SNIPPET 1200 465 SNIPPET_NOT_RELEVANT 25868093
ACTION SNIPPET 1200 468 SNIPPET_NOT_RELEVANT 40102763
ACTION SNIPPET 1200 471 SNIPPET_NOT_RELEVANT 10536790
ACTION SNIPPET 1200 474 SNIPPET_NOT_RELEVANT 154499073
ACTION SNIPPET 1200 477 SNIPPET_NOT_RELEVANT 41654833
ACTION SNIPPET 1200 480 SNIPPET_NOT_RELEVANT 28437928
ACTION SNIPPET 1200 483 SNIPPET_NOT_RELEVANT 67142295
ACTION SNIPPET 1200 486 SNIPPET_NOT_RELEVANT 151573721
ACTION SNIPPET 1200 489 SNIPPET_NOT_RELEVANT 120284133
ACTION SNIPPET 1200 492 SNIPPET_NOT_RELEVANT 40094688
ACTION SNIPPET 1200 495 SNIPPET_NOT_RELEVANT 10535872
ACTION SNIPPET 1200 498 SNIPPET_NOT_RELEVANT 160397934
ACTION SNIPPET 1200 501 SNIPPET_NOT_RELEVANT 161406422
ACTION SNIPPET 1200 504 SNIPPET_NOT_RELEVANT 25104398
ACTION SNIPPET 1200 507 SNIPPET_NOT_RELEVANT 62503745
ACTION SNIPPET 1200 510 SNIPPET_NOT_RELEVANT 127379656
ACTION SNIPPET 1200 513 SNIPPET_NOT_RELEVANT 51980494
ACTION SNIPPET 1200 516 SNIPPET_NOT_RELEVANT 86014340
ACTION SNIPPET 1200 519 SNIPPET_NOT_RELEVANT 8399963
ACTION SNIPPET 1200 522 SNIPPET_NOT_RELEVANT 122612807
ACTION SNIPPET 1200 525 SNIPPET_NOT_RELEVANT 45201451
ACTION SNIPPET 1200 528 SNIPPET_NOT_RELEVANT 78268743
ACTION SNIPPET 1200 531 SNIPPET_NOT_RELEVANT 68079941
ACTION SNIPPET 1200 534 SNIPPET_NOT_RELEVANT 69263129
ACTION SNIPPET 1200 537 SNIPPET_NOT_RELEVANT 41646317
ACTION SNIPPET 1200 540 SNIPPET_NOT_RELEVANT 150577135
ACTION SNIPPET 1200 543 SNIPPET_NOT_RELEVANT 37372732
ACTION SNIPPET 1200 546 SNIPPET_NOT_RELEVANT 68562451
ACTION SNIPPET 1200 549 SNIPPET_NOT_RELEVANT 83885063
ACTION SNIPPET 1200 552 SNIPPET_NOT_RELEVANT 132698602
ACTION SNIPPET 1200 555 SNIPPET_NOT_RELEVANT 10281339
ACTION QUERY 1200 565 ("boys love" OR "yaoi" OR "gender-neutral" OR "non-binary" OR "trans*" OR "fiction" OR "literature" OR "story" OR "love" OR "romance" OR "emotion" OR "attachment" OR "behavior" OR "psychology" OR "development" OR "sexual identity" OR "gender identity" OR "expression" OR "attraction" OR "relationships" OR "interactions" OR "culture" OR
ACTION SERP 1200 570 EXAMINE_SERP
ACTION SNIPPET 1200 573 SNIPPET_NOT_RELEVANT 135466367
ACTION SNIPPET 1200 576 SNIPPET_NOT_RELEVANT 25868093
ACTION SNIPPET 1200 579 SNIPPET_NOT_RELEVANT 5692302
ACTION SNIPPET 1200 582 SNIPPET_NOT_RELEVANT 10535872
ACTION SNIPPET 1200 585 SNIPPET_NOT_RELEVANT 149976671
ACTION SNIPPET 1200 588 SNIPPET_NOT_RELEVANT 156105471
ACTION SNIPPET 1200 591 SNIPPET_NOT_RELEVANT 45581652
ACTION SNIPPET 1200 594 SNIPPET_NOT_RELEVANT 156810226
ACTION SNIPPET 1200 597 SNIPPET_NOT_RELEVANT 4396480
ACTION SNIPPET 1200 600 SNIPPET_NOT_RELEVANT 63090278
ACTION SNIPPET 1200 603 SNIPPET_NOT_RELEVANT 67195735
ACTION SNIPPET 1200 606 SNIPPET_NOT_RELEVANT 8109245
ACTION SNIPPET 1200 609 SNIPPET_NOT_RELEVANT 46994432
ACTION SNIPPET 1200 612 SNIPPET_NOT_RELEVANT 43909886
ACTION SNIPPET 1200 615 SNIPPET_NOT_RELEVANT 63307604
ACTION SNIPPET 1200 618 SNIPPET_NOT_RELEVANT 48118155
ACTION SNIPPET 1200 621 SNIPPET_NOT_RELEVANT 49537284
ACTION SNIPPET 1200 624 SNIPPET_NOT_RELEVANT 69513416
ACTION SNIPPET 1200 627 SNIPPET_NOT_RELEVANT 137018967
ACTION SNIPPET 1200 630 SNIPPET_NOT_RELEVANT 51491696
ACTION SNIPPET 1200 633 SNIPPET_NOT_RELEVANT 8339625
ACTION SNIPPET 1200 636 SNIPPET_NOT_RELEVANT 153541240
ACTION SNIPPET 1200 639 SNIPPET_NOT_RELEVANT 131183256
ACTION SNIPPET 1200 642 SNIPPET_NOT_RELEVANT 40111369
ACTION SNIPPET 1200 645 SNIPPET_NOT_RELEVANT 69344261
ACTION SNIPPET 1200 648 SNIPPET_NOT_RELEVANT 41655609
ACTION SNIPPET 1200 651 SNIPPET_NOT_RELEVANT 21784496
ACTION SNIPPET 1200 654 SNIPPET_NOT_RELEVANT 58573365
ACTION SNIPPET 1200 657 SNIPPET_NOT_RELEVANT 148544778
ACTION SNIPPET 1200 660 SNIPPET_NOT_RELEVANT 4417427
ACTION SNIPPET 1200 663 SNIPPET_NOT_RELEVANT 40087677
ACTION SNIPPET 1200 666 SNIPPET_NOT_RELEVANT 18721247
ACTION QUERY 1200 676 ("gay" OR "homosexual" OR "lesbian" OR "lgbt" OR "lgbtq" OR "trans" OR "transgender" OR "non-binary" OR "gender variant" OR "agender" OR "androgynous" OR "bigender" OR "telegraphic speech" OR "autistic" OR "aspberger syndrome" OR "neurodivergent" OR "deaf" OR "hearing impaired" OR "
ACTION SERP 1200 681 EXAMINE_SERP
ACTION SNIPPET 1200 684 SNIPPET_NOT_RELEVANT 127379656
ACTION SNIPPET 1200 687 SNIPPET_NOT_RELEVANT 62503745
ACTION SNIPPET 1200 690 SNIPPET_NOT_RELEVANT 85254521
ACTION SNIPPET 1200 693 SNIPPET_NOT_RELEVANT 7999104
ACTION SNIPPET 1200 696 SNIPPET_NOT_RELEVANT 65653651
ACTION SNIPPET 1200 699 SNIPPET_NOT_RELEVANT 120284133
ACTION SNIPPET 1200 702 SNIPPET_NOT_RELEVANT 28437928
ACTION SNIPPET 1200 705 SNIPPET_NOT_RELEVANT 122442698
ACTION SNIPPET 1200 708 SNIPPET_NOT_RELEVANT 69409118
ACTION SNIPPET 1200 711 SNIPPET_NOT_RELEVANT 34141390
ACTION SNIPPET 1200 714 SNIPPET_NOT_RELEVANT 68785377
ACTION SNIPPET 1200 717 SNIPPET_NOT_RELEVANT 163320712
ACTION SNIPPET 1200 720 SNIPPET_NOT_RELEVANT 41669532
ACTION SNIPPET 1200 723 SNIPPET_NOT_RELEVANT 36989804
ACTION SNIPPET 1200 726 SNIPPET_NOT_RELEVANT 141746970
ACTION SNIPPET 1200 729 SNIPPET_NOT_RELEVANT 135758226
ACTION SNIPPET 1200 732 SNIPPET_NOT_RELEVANT 135753347
ACTION SNIPPET 1200 735 SNIPPET_NOT_RELEVANT 135759261
ACTION SNIPPET 1200 738 SNIPPET_NOT_RELEVANT 135759143
ACTION SNIPPET 1200 741 SNIPPET_NOT_RELEVANT 135758841
ACTION SNIPPET 1200 744 SNIPPET_NOT_RELEVANT 135758495
ACTION SNIPPET 1200 747 SNIPPET_NOT_RELEVANT 154807532
ACTION SNIPPET 1200 750 SNIPPET_NOT_RELEVANT 62141503
ACTION SNIPPET 1200 753 SNIPPET_NOT_RELEVANT 62141214
ACTION SNIPPET 1200 756 SNIPPET_NOT_RELEVANT 62141391
ACTION SNIPPET 1200 759 SNIPPET_NOT_RELEVANT 154807597
ACTION SNIPPET 1200 762 SNIPPET_NOT_RELEVANT 135759088
ACTION SNIPPET 1200 765 SNIPPET_NOT_RELEVANT 62141520
ACTION SNIPPET 1200 768 SNIPPET_NOT_RELEVANT 135753839
ACTION SNIPPET 1200 771 SNIPPET_NOT_RELEVANT 135753242
ACTION SNIPPET 1200 774 SNIPPET_NOT_RELEVANT 135753946
ACTION SNIPPET 1200 777 SNIPPET_NOT_RELEVANT 135758203
ACTION QUERY 1200 787 ("boy" OR "lad" OR "teenager" OR "man" OR "boyfriend" OR "partner") AND ("gay" OR "homosexual" OR "LGBT" OR "LGBTQ" OR "queer" OR "LGBT" OR "gay" OR "lesbian" OR "transgender" OR "trans" OR "non-binary" OR "gender diverse" OR "LGB" OR "B" OR "queer" OR "gay
ACTION SERP 1200 792 EXAMINE_SERP
ACTION SNIPPET 1200 795 SNIPPET_NOT_RELEVANT 7999104
ACTION SNIPPET 1200 798 SNIPPET_NOT_RELEVANT 62503745
ACTION SNIPPET 1200 801 SNIPPET_NOT_RELEVANT 127379656
ACTION SNIPPET 1200 804 SNIPPET_NOT_RELEVANT 120284133
ACTION SNIPPET 1200 807 SNIPPET_NOT_RELEVANT 85254521
ACTION SNIPPET 1200 810 SNIPPET_NOT_RELEVANT 34141390
ACTION SNIPPET 1200 813 SNIPPET_NOT_RELEVANT 132898891
ACTION SNIPPET 1200 816 SNIPPET_NOT_RELEVANT 18534194
ACTION SNIPPET 1200 819 SNIPPET_NOT_RELEVANT 145144544
ACTION SNIPPET 1200 822 SNIPPET_NOT_RELEVANT 17701921
ACTION SNIPPET 1200 825 SNIPPET_NOT_RELEVANT 45517127
ACTION SNIPPET 1200 828 SNIPPET_NOT_RELEVANT 62544637
ACTION SNIPPET 1200 831 SNIPPET_NOT_RELEVANT 69409118
ACTION SNIPPET 1200 834 SNIPPET_NOT_RELEVANT 36984811
ACTION SNIPPET 1200 837 SNIPPET_NOT_RELEVANT 141746970
ACTION SNIPPET 1200 840 SNIPPET_NOT_RELEVANT 137014143
ACTION SNIPPET 1200 843 SNIPPET_NOT_RELEVANT 15201780
ACTION SNIPPET 1200 846 SNIPPET_NOT_RELEVANT 69247475
ACTION SNIPPET 1200 849 SNIPPET_NOT_RELEVANT 63053517
ACTION SNIPPET 1200 852 SNIPPET_NOT_RELEVANT 122442698
ACTION SNIPPET 1200 855 SNIPPET_NOT_RELEVANT 37991988
ACTION SNIPPET 1200 858 SNIPPET_NOT_RELEVANT 40349180
ACTION SNIPPET 1200 861 SNIPPET_NOT_RELEVANT 33905107
ACTION SNIPPET 1200 864 SNIPPET_NOT_RELEVANT 40106337
ACTION SNIPPET 1200 867 SNIPPET_NOT_RELEVANT 163320712
ACTION SNIPPET 1200 870 SNIPPET_NOT_RELEVANT 36989804
ACTION SNIPPET 1200 873 SNIPPET_NOT_RELEVANT 41644389
ACTION SNIPPET 1200 876 SNIPPET_NOT_RELEVANT 69157081
ACTION SNIPPET 1200 879 SNIPPET_NOT_RELEVANT 86005960
ACTION SNIPPET 1200 882 SNIPPET_NOT_RELEVANT 46833210
ACTION SNIPPET 1200 885 SNIPPET_NOT_RELEVANT 68785377
ACTION SNIPPET 1200 888 SNIPPET_NOT_RELEVANT 154807532
ACTION QUERY 1200 898 ("gay" OR "homosexual" OR "lesbian" OR "lGBT" OR "LGBTQ" OR "transgender" OR "transsexual" OR "bisexual" OR "pansexual" OR "queer" OR "questioning" OR "gay" OR "homosexual" OR "lesbian" OR "LGBT" OR "LGBTQ" OR "transgender" OR "transsexual" OR "bisexuality" OR "pansexuality
ACTION SERP 1200 903 EXAMINE_SERP
ACTION SNIPPET 1200 906 SNIPPET_NOT_RELEVANT 127379656
ACTION SNIPPET 1200 909 SNIPPET_NOT_RELEVANT 62503745
ACTION SNIPPET 1200 912 SNIPPET_NOT_RELEVANT 85254521
ACTION SNIPPET 1200 915 SNIPPET_NOT_RELEVANT 7999104
ACTION SNIPPET 1200 918 SNIPPET_NOT_RELEVANT 145144544
ACTION SNIPPET 1200 921 SNIPPET_NOT_RELEVANT 36984811
ACTION SNIPPET 1200 924 SNIPPET_NOT_RELEVANT 160930107
ACTION SNIPPET 1200 927 SNIPPET_NOT_RELEVANT 123377468
ACTION SNIPPET 1200 930 SNIPPET_NOT_RELEVANT 163320712
ACTION SNIPPET 1200 933 SNIPPET_NOT_RELEVANT 152793167
ACTION SNIPPET 1200 936 SNIPPET_NOT_RELEVANT 135754281
ACTION SNIPPET 1200 939 SNIPPET_NOT_RELEVANT 135758336
ACTION SNIPPET 1200 942 SNIPPET_NOT_RELEVANT 135758769
ACTION SNIPPET 1200 945 SNIPPET_NOT_RELEVANT 154807532
ACTION SNIPPET 1200 948 SNIPPET_NOT_RELEVANT 62141503
ACTION SNIPPET 1200 951 SNIPPET_NOT_RELEVANT 135753347
ACTION SNIPPET 1200 954 SNIPPET_NOT_RELEVANT 135758226
ACTION SNIPPET 1200 957 SNIPPET_NOT_RELEVANT 135753946
ACTION SNIPPET 1200 960 SNIPPET_NOT_RELEVANT 135753242
ACTION SNIPPET 1200 963 SNIPPET_NOT_RELEVANT 135758859
ACTION SNIPPET 1200 966 SNIPPET_NOT_RELEVANT 62141318
ACTION SNIPPET 1200 969 SNIPPET_NOT_RELEVANT 135759157
ACTION SNIPPET 1200 972 SNIPPET_NOT_RELEVANT 62141214
ACTION SNIPPET 1200 975 SNIPPET_NOT_RELEVANT 135753839
ACTION SNIPPET 1200 978 SNIPPET_NOT_RELEVANT 135759261
ACTION SNIPPET 1200 981 SNIPPET_NOT_RELEVANT 135758203
ACTION SNIPPET 1200 984 SNIPPET_NOT_RELEVANT 135758841
ACTION SNIPPET 1200 987 SNIPPET_NOT_RELEVANT 135759088
ACTION SNIPPET 1200 990 SNIPPET_NOT_RELEVANT 135759015
ACTION SNIPPET 1200 993 SNIPPET_NOT_RELEVANT 154807597
ACTION SNIPPET 1200 996 SNIPPET_NOT_RELEVANT 62141391
ACTION SNIPPET 1200 999 SNIPPET_NOT_RELEVANT 135759143
ACTION QUERY 1200 1009 ("boy" OR "lad" OR "son" OR "male" OR "manhood" OR "adolescence" OR "teenager" OR "young man") AND ("love" OR "attraction" OR "relationship" OR "romantic feelings" OR "sexual desire" OR "courtship" OR "dating" OR "love" OR "love lives" OR "love affairs" OR "romantic relationships") AND ("different" OR "variations" OR "
ACTION SERP 1200 1014 EXAMINE_SERP
ACTION SNIPPET 1200 1017 SNIPPET_NOT_RELEVANT 10535872
ACTION SNIPPET 1200 1020 SNIPPET_NOT_RELEVANT 50537844
ACTION SNIPPET 1200 1023 SNIPPET_NOT_RELEVANT 156101211
ACTION SNIPPET 1200 1026 SNIPPET_NOT_RELEVANT 33903702
ACTION SNIPPET 1200 1029 SNIPPET_NOT_RELEVANT 40342105
ACTION SNIPPET 1200 1032 SNIPPET_NOT_RELEVANT 156810226
ACTION SNIPPET 1200 1035 SNIPPET_NOT_RELEVANT 37372732
ACTION SNIPPET 1200 1038 SNIPPET_NOT_RELEVANT 63090278
ACTION SNIPPET 1200 1041 SNIPPET_NOT_RELEVANT 46994432
ACTION SNIPPET 1200 1044 SNIPPET_NOT_RELEVANT 42981217
ACTION SNIPPET 1200 1047 SNIPPET_NOT_RELEVANT 44756352
ACTION SNIPPET 1200 1050 SNIPPET_NOT_RELEVANT 26258228
ACTION SNIPPET 1200 1053 SNIPPET_NOT_RELEVANT 7346483
ACTION SNIPPET 1200 1056 SNIPPET_NOT_RELEVANT 135370433
ACTION SNIPPET 1200 1059 SNIPPET_NOT_RELEVANT 164643267
ACTION SNIPPET 1200 1062 SNIPPET_NOT_RELEVANT 46360123
ACTION SNIPPET 1200 1065 SNIPPET_NOT_RELEVANT 129223490
ACTION SNIPPET 1200 1068 SNIPPET_NOT_RELEVANT 145271487
ACTION SNIPPET 1200 1071 SNIPPET_NOT_RELEVANT 40190531
ACTION SNIPPET 1200 1074 SNIPPET_NOT_RELEVANT 10536790
ACTION SNIPPET 1200 1077 SNIPPET_NOT_RELEVANT 8481944
ACTION SNIPPET 1200 1080 SNIPPET_NOT_RELEVANT 63307604
ACTION SNIPPET 1200 1083 SNIPPET_NOT_RELEVANT 40102763
ACTION SNIPPET 1200 1086 SNIPPET_NOT_RELEVANT 25868093
ACTION SNIPPET 1200 1089 SNIPPET_NOT_RELEVANT 9966992
ACTION SNIPPET 1200 1092 SNIPPET_NOT_RELEVANT 9081151
ACTION SNIPPET 1200 1095 SNIPPET_NOT_RELEVANT 135466367
ACTION SNIPPET 1200 1098 SNIPPET_NOT_RELEVANT 58479966
ACTION SNIPPET 1200 1101 SNIPPET_NOT_RELEVANT 66679721
ACTION SNIPPET 1200 1104 SNIPPET_NOT_RELEVANT 9025139
ACTION SNIPPET 1200 1107 SNIPPET_NOT_RELEVANT 160964221
