ACTION START 1200 0 START
ACTION QUERY 1200 10 school dress code
ACTION SERP 1200 15 EXAMINE_SERP
ACTION SNIPPET 1200 105 SNIPPET_NOT_RELEVANT 69454682
ACTION SNIPPET 1200 108 SNIPPET_NOT_RELEVANT 145356362
ACTION SNIPPET 1200 111 SNIPPET_NOT_RELEVANT 158036423
ACTION QUERY 1200 121 ("school dress code" OR "uniform" OR "dress code" OR "appearance policy" OR "appearance guidelines" OR "look" OR "style" OR "appearance" OR "wardrobe" OR "personal appearance" OR "grooming" OR "hair" OR "hair style" OR "beard" OR "beard style" OR "mustache" OR "mustache style" OR "sideburns" OR "sideburn style" OR "barber"
ACTION SERP 1200 126 EXAMINE_SERP
ACTION SNIPPET 1200 129 SNIPPET_NOT_RELEVANT 122584651
ACTION SNIPPET 1200 132 SNIPPET_NOT_RELEVANT 139908991
ACTION SNIPPET 1200 135 SNIPPET_NOT_RELEVANT 62582192
ACTION SNIPPET 1200 138 SNIPPET_NOT_RELEVANT 70355268
ACTION SNIPPET 1200 141 SNIPPET_NOT_RELEVANT 163530722
ACTION SNIPPET 1200 144 SNIPPET_NOT_RELEVANT 39546560
ACTION SNIPPET 1200 147 SNIPPET_NOT_RELEVANT 70709947
ACTION SNIPPET 1200 150 SNIPPET_NOT_RELEVANT 163332394
ACTION SNIPPET 1200 153 SNIPPET_NOT_RELEVANT 61921291
ACTION SNIPPET 1200 156 SNIPPET_NOT_RELEVANT 40937612
ACTION SNIPPET 1200 159 SNIPPET_NOT_RELEVANT 52670831
ACTION SNIPPET 1200 162 SNIPPET_NOT_RELEVANT 163368920
ACTION SNIPPET 1200 165 SNIPPET_NOT_RELEVANT 163401802
ACTION SNIPPET 1200 168 SNIPPET_NOT_RELEVANT 154813866
ACTION SNIPPET 1200 171 SNIPPET_NOT_RELEVANT 54749085
ACTION SNIPPET 1200 174 SNIPPET_NOT_RELEVANT 126013439
ACTION SNIPPET 1200 177 SNIPPET_NOT_RELEVANT 129667570
ACTION SNIPPET 1200 180 SNIPPET_NOT_RELEVANT 70986580
ACTION SNIPPET 1200 183 SNIPPET_NOT_RELEVANT 156851176
ACTION SNIPPET 1200 186 SNIPPET_NOT_RELEVANT 19936692
ACTION SNIPPET 1200 189 SNIPPET_NOT_RELEVANT 49701291
ACTION SNIPPET 1200 192 SNIPPET_NOT_RELEVANT 135466367
ACTION SNIPPET 1200 195 SNIPPET_NOT_RELEVANT 69804642
ACTION SNIPPET 1200 198 SNIPPET_NOT_RELEVANT 83868621
ACTION SNIPPET 1200 201 SNIPPET_NOT_RELEVANT 37669475
ACTION SNIPPET 1200 204 SNIPPET_NOT_RELEVANT 61905856
ACTION SNIPPET 1200 207 SNIPPET_NOT_RELEVANT 40517208
ACTION SNIPPET 1200 210 SNIPPET_NOT_RELEVANT 158512348
ACTION SNIPPET 1200 213 SNIPPET_NOT_RELEVANT 71433503
ACTION SNIPPET 1200 216 SNIPPET_NOT_RELEVANT 163316184
ACTION SNIPPET 1200 219 SNIPPET_NOT_RELEVANT 40379767
ACTION SNIPPET 1200 222 SNIPPET_NOT_RELEVANT 42865712
ACTION QUERY 1200 232 ("school dress code" OR "school uniform" OR "uniforms in schools" OR "required school attire") AND ("impact" OR "effect" OR "influence" OR "impact") AND ("student behavior" OR "student attitudes" OR "student performance" OR "school culture" OR "academic results" OR "educational outcomes" OR "student well-being" OR "mental health" OR "emotional resilience" OR "social development") AND ("United States of America"
ACTION SERP 1200 237 EXAMINE_SERP
ACTION SNIPPET 1200 240 SNIPPET_NOT_RELEVANT 139488785
ACTION SNIPPET 1200 243 SNIPPET_NOT_RELEVANT 2849078
ACTION SNIPPET 1200 246 SNIPPET_NOT_RELEVANT 160948958
ACTION SNIPPET 1200 249 SNIPPET_NOT_RELEVANT 143245607
ACTION SNIPPET 1200 252 SNIPPET_NOT_RELEVANT 69398910
ACTION SNIPPET 1200 255 SNIPPET_NOT_RELEVANT 63043281
ACTION SNIPPET 1200 258 SNIPPET_NOT_RELEVANT 84344071
ACTION SNIPPET 1200 261 SNIPPET_NOT_RELEVANT 37998506
ACTION SNIPPET 1200 264 SNIPPET_NOT_RELEVANT 157125755
ACTION SNIPPET 1200 267 SNIPPET_NOT_RELEVANT 160931358
ACTION SNIPPET 1200 270 SNIPPET_NOT_RELEVANT 39546560
ACTION SNIPPET 1200 273 SNIPPET_NOT_RELEVANT 31412630
ACTION SNIPPET 1200 276 SNIPPET_NOT_RELEVANT 62321433
ACTION SNIPPET 1200 279 SNIPPET_NOT_RELEVANT 121471394
ACTION SNIPPET 1200 282 SNIPPET_NOT_RELEVANT 138174042
ACTION SNIPPET 1200 285 SNIPPET_NOT_RELEVANT 155071825
ACTION SNIPPET 1200 288 SNIPPET_NOT_RELEVANT 125606587
ACTION SNIPPET 1200 291 SNIPPET_NOT_RELEVANT 163709475
ACTION SNIPPET 1200 294 SNIPPET_NOT_RELEVANT 24257095
ACTION SNIPPET 1200 297 SNIPPET_NOT_RELEVANT 84788267
ACTION SNIPPET 1200 300 SNIPPET_NOT_RELEVANT 74701249
ACTION SNIPPET 1200 303 SNIPPET_NOT_RELEVANT 165176440
ACTION SNIPPET 1200 306 SNIPPET_NOT_RELEVANT 113268842
ACTION SNIPPET 1200 309 SNIPPET_NOT_RELEVANT 162984256
ACTION SNIPPET 1200 312 SNIPPET_NOT_RELEVANT 80298519
ACTION SNIPPET 1200 315 SNIPPET_NOT_RELEVANT 157921601
ACTION SNIPPET 1200 318 SNIPPET_NOT_RELEVANT 108405733
ACTION SNIPPET 1200 321 SNIPPET_NOT_RELEVANT 129765788
ACTION SNIPPET 1200 324 SNIPPET_NOT_RELEVANT 42980208
ACTION SNIPPET 1200 327 SNIPPET_NOT_RELEVANT 86762140
ACTION SNIPPET 1200 330 SNIPPET_NOT_RELEVANT 19176901
ACTION SNIPPET 1200 333 SNIPPET_NOT_RELEVANT 84225295
ACTION QUERY 1200 343 ("school dress code" OR "uniform" OR "dress code" OR "appearance" OR "appearance at school") AND ("mental health" OR "emotional health" OR "psychological well-being" OR "depression" OR "anxiety" OR "stress" OR "fear" OR "troubled mind" OR "unhappiness" OR "mental illness" OR "distress" OR "unhealthiness" OR "psychosis" OR "schizophrenia
ACTION SERP 1200 348 EXAMINE_SERP
ACTION SNIPPET 1200 351 SNIPPET_NOT_RELEVANT 9466895
ACTION SNIPPET 1200 354 SNIPPET_NOT_RELEVANT 9464309
ACTION SNIPPET 1200 357 SNIPPET_NOT_RELEVANT 141418290
ACTION SNIPPET 1200 360 SNIPPET_NOT_RELEVANT 84787603
ACTION SNIPPET 1200 363 SNIPPET_NOT_RELEVANT 17606030
ACTION SNIPPET 1200 366 SNIPPET_NOT_RELEVANT 17765277
ACTION SNIPPET 1200 369 SNIPPET_NOT_RELEVANT 69519062
ACTION SNIPPET 1200 372 SNIPPET_NOT_RELEVANT 148436835
ACTION SNIPPET 1200 375 SNIPPET_NOT_RELEVANT 122096577
ACTION SNIPPET 1200 378 SNIPPET_NOT_RELEVANT 98616347
ACTION SNIPPET 1200 381 SNIPPET_NOT_RELEVANT 164675021
ACTION SNIPPET 1200 384 SNIPPET_NOT_RELEVANT 8226309
ACTION SNIPPET 1200 387 SNIPPET_NOT_RELEVANT 8193178
ACTION SNIPPET 1200 390 SNIPPET_NOT_RELEVANT 135470125
ACTION SNIPPET 1200 393 SNIPPET_NOT_RELEVANT 139908991
ACTION SNIPPET 1200 396 SNIPPET_NOT_RELEVANT 111993054
ACTION SNIPPET 1200 399 SNIPPET_NOT_RELEVANT 143426796
ACTION SNIPPET 1200 402 SNIPPET_NOT_RELEVANT 161056761
ACTION SNIPPET 1200 405 SNIPPET_NOT_RELEVANT 69361403
ACTION SNIPPET 1200 408 SNIPPET_NOT_RELEVANT 47756188
ACTION SNIPPET 1200 411 SNIPPET_NOT_RELEVANT 137604041
ACTION SNIPPET 1200 414 SNIPPET_NOT_RELEVANT 131322579
ACTION SNIPPET 1200 417 SNIPPET_NOT_RELEVANT 141781336
ACTION SNIPPET 1200 420 SNIPPET_NOT_RELEVANT 10128736
ACTION SNIPPET 1200 423 SNIPPET_NOT_RELEVANT 39546560
ACTION SNIPPET 1200 426 SNIPPET_NOT_RELEVANT 140782488
ACTION SNIPPET 1200 429 SNIPPET_NOT_RELEVANT 11675989
ACTION SNIPPET 1200 432 SNIPPET_NOT_RELEVANT 163709475
ACTION SNIPPET 1200 435 SNIPPET_NOT_RELEVANT 6393265
ACTION SNIPPET 1200 438 SNIPPET_NOT_RELEVANT 162018478
ACTION SNIPPET 1200 441 SNIPPET_NOT_RELEVANT 87165370
ACTION SNIPPET 1200 444 SNIPPET_NOT_RELEVANT 151184658
ACTION QUERY 1200 454 ("school dress code" OR "uniform" OR "school uniform" OR "dress code" OR "appearance" OR "punctuality" OR "attendance") AND ("academic success" OR "student performance" OR "educational outcomes" OR "academic results" OR "school results" OR "student results" OR "high school results" OR "secondary school results" OR "college results" OR "university results" OR "student achievement" OR "school success" OR "personal
ACTION SERP 1200 459 EXAMINE_SERP
ACTION SNIPPET 1200 462 SNIPPET_NOT_RELEVANT 39546560
ACTION SNIPPET 1200 465 SNIPPET_NOT_RELEVANT 125606587
ACTION SNIPPET 1200 468 SNIPPET_NOT_RELEVANT 42980208
ACTION SNIPPET 1200 471 SNIPPET_NOT_RELEVANT 123005695
ACTION SNIPPET 1200 474 SNIPPET_NOT_RELEVANT 62322465
ACTION SNIPPET 1200 477 SNIPPET_NOT_RELEVANT 37998506
ACTION SNIPPET 1200 480 SNIPPET_NOT_RELEVANT 153986522
ACTION SNIPPET 1200 483 SNIPPET_NOT_RELEVANT 19163054
ACTION SNIPPET 1200 486 SNIPPET_NOT_RELEVANT 19486067
ACTION SNIPPET 1200 489 SNIPPET_NOT_RELEVANT 62368373
ACTION SNIPPET 1200 492 SNIPPET_NOT_RELEVANT 84860119
ACTION SNIPPET 1200 495 SNIPPET_NOT_RELEVANT 51750728
ACTION SNIPPET 1200 498 SNIPPET_NOT_RELEVANT 160440175
ACTION SNIPPET 1200 501 SNIPPET_NOT_RELEVANT 31412630
ACTION SNIPPET 1200 504 SNIPPET_NOT_RELEVANT 80070080
ACTION SNIPPET 1200 507 SNIPPET_NOT_RELEVANT 9552275
ACTION SNIPPET 1200 510 SNIPPET_NOT_RELEVANT 150544757
ACTION SNIPPET 1200 513 SNIPPET_NOT_RELEVANT 2978977
ACTION SNIPPET 1200 516 SNIPPET_NOT_RELEVANT 70709947
ACTION SNIPPET 1200 519 SNIPPET_NOT_RELEVANT 2349254
ACTION SNIPPET 1200 522 SNIPPET_NOT_RELEVANT 129415671
ACTION SNIPPET 1200 525 SNIPPET_NOT_RELEVANT 78799678
ACTION SNIPPET 1200 528 SNIPPET_NOT_RELEVANT 99034634
ACTION SNIPPET 1200 531 SNIPPET_NOT_RELEVANT 128496989
ACTION SNIPPET 1200 534 SNIPPET_NOT_RELEVANT 49604016
ACTION SNIPPET 1200 537 SNIPPET_NOT_RELEVANT 2849078
ACTION SNIPPET 1200 540 SNIPPET_NOT_RELEVANT 70309820
ACTION SNIPPET 1200 543 SNIPPET_NOT_RELEVANT 40087371
ACTION SNIPPET 1200 546 SNIPPET_NOT_RELEVANT 2522776
ACTION SNIPPET 1200 549 SNIPPET_NOT_RELEVANT 37002826
ACTION SNIPPET 1200 552 SNIPPET_NOT_RELEVANT 75601743
ACTION SNIPPET 1200 555 SNIPPET_NOT_RELEVANT 63339859
ACTION QUERY 1200 565 ("school dress code" OR "uniform" OR "school uniform" OR "required attire" OR "required clothing" OR "dress code" OR "appearance" OR "personal appearance" OR "appearance requirements" OR "required style" OR "required elements" OR "design requirements" OR "functionality requirements" OR "performance standards" OR "appearance guidelines" OR "style guidelines" OR "design specifications" OR "functionality specifications" OR "performance requirements" OR "look" OR
ACTION SERP 1200 570 EXAMINE_SERP
ACTION SNIPPET 1200 573 SNIPPET_NOT_RELEVANT 139908991
ACTION SNIPPET 1200 576 SNIPPET_NOT_RELEVANT 83503616
ACTION SNIPPET 1200 579 SNIPPET_NOT_RELEVANT 40296776
ACTION SNIPPET 1200 582 SNIPPET_NOT_RELEVANT 40937612
ACTION SNIPPET 1200 585 SNIPPET_NOT_RELEVANT 61574316
ACTION SNIPPET 1200 588 SNIPPET_NOT_RELEVANT 83305629
ACTION SNIPPET 1200 591 SNIPPET_NOT_RELEVANT 20684390
ACTION SNIPPET 1200 594 SNIPPET_NOT_RELEVANT 63284265
ACTION SNIPPET 1200 597 SNIPPET_NOT_RELEVANT 39546560
ACTION SNIPPET 1200 600 SNIPPET_NOT_RELEVANT 70709947
ACTION SNIPPET 1200 603 SNIPPET_NOT_RELEVANT 125606587
ACTION SNIPPET 1200 606 SNIPPET_NOT_RELEVANT 155621200
ACTION SNIPPET 1200 609 SNIPPET_NOT_RELEVANT 122720670
ACTION SNIPPET 1200 612 SNIPPET_NOT_RELEVANT 6353735
ACTION SNIPPET 1200 615 SNIPPET_NOT_RELEVANT 127468322
ACTION SNIPPET 1200 618 SNIPPET_NOT_RELEVANT 122584651
ACTION SNIPPET 1200 621 SNIPPET_NOT_RELEVANT 148096945
ACTION SNIPPET 1200 624 SNIPPET_NOT_RELEVANT 129667570
ACTION SNIPPET 1200 627 SNIPPET_NOT_RELEVANT 143805384
ACTION SNIPPET 1200 630 SNIPPET_NOT_RELEVANT 11356592
ACTION SNIPPET 1200 633 SNIPPET_NOT_RELEVANT 804320
ACTION SNIPPET 1200 636 SNIPPET_NOT_RELEVANT 17797970
ACTION SNIPPET 1200 639 SNIPPET_NOT_RELEVANT 8062283
ACTION SNIPPET 1200 642 SNIPPET_NOT_RELEVANT 149952652
ACTION SNIPPET 1200 645 SNIPPET_NOT_RELEVANT 28027715
ACTION SNIPPET 1200 648 SNIPPET_NOT_RELEVANT 40367579
ACTION SNIPPET 1200 651 SNIPPET_NOT_RELEVANT 21347235
ACTION SNIPPET 1200 654 SNIPPET_NOT_RELEVANT 138825431
ACTION SNIPPET 1200 657 SNIPPET_NOT_RELEVANT 47818164
ACTION SNIPPET 1200 660 SNIPPET_NOT_RELEVANT 86744211
ACTION SNIPPET 1200 663 SNIPPET_NOT_RELEVANT 130986240
ACTION SNIPPET 1200 666 SNIPPET_NOT_RELEVANT 3827845
ACTION QUERY 1200 676 ("school dress code" OR "uniform" OR "school uniform" OR "dress code" OR "appearance" OR "appearance at school") AND ("mental health" OR "emotional health" OR "psychological well-being" OR "depression" OR "anxiety" OR "stress" OR "trauma" OR "fear" OR "phobia" OR "anxiety disorder" OR "depressive disorder" OR "bipolar disorder" OR "paranoia
ACTION SERP 1200 681 EXAMINE_SERP
ACTION SNIPPET 1200 684 SNIPPET_NOT_RELEVANT 96717848
ACTION SNIPPET 1200 687 SNIPPET_NOT_RELEVANT 55175646
ACTION SNIPPET 1200 690 SNIPPET_NOT_RELEVANT 8226309
ACTION SNIPPET 1200 693 SNIPPET_NOT_RELEVANT 123533668
ACTION SNIPPET 1200 696 SNIPPET_NOT_RELEVANT 6446406
ACTION SNIPPET 1200 699 SNIPPET_NOT_RELEVANT 10533940
ACTION SNIPPET 1200 702 SNIPPET_NOT_RELEVANT 85867644
ACTION SNIPPET 1200 705 SNIPPET_NOT_RELEVANT 135470125
ACTION SNIPPET 1200 708 SNIPPET_NOT_RELEVANT 131322579
ACTION SNIPPET 1200 711 SNIPPET_NOT_RELEVANT 112075172
ACTION SNIPPET 1200 714 SNIPPET_NOT_RELEVANT 8318205
ACTION SNIPPET 1200 717 SNIPPET_NOT_RELEVANT 85677706
ACTION SNIPPET 1200 720 SNIPPET_NOT_RELEVANT 147521708
ACTION SNIPPET 1200 723 SNIPPET_NOT_RELEVANT 148836691
ACTION SNIPPET 1200 726 SNIPPET_NOT_RELEVANT 123174675
ACTION SNIPPET 1200 729 SNIPPET_NOT_RELEVANT 139137083
ACTION SNIPPET 1200 732 SNIPPET_NOT_RELEVANT 143303339
ACTION SNIPPET 1200 735 SNIPPET_NOT_RELEVANT 70052814
ACTION SNIPPET 1200 738 SNIPPET_NOT_RELEVANT 137499560
ACTION SNIPPET 1200 741 SNIPPET_NOT_RELEVANT 21020268
ACTION SNIPPET 1200 744 SNIPPET_NOT_RELEVANT 8037475
ACTION SNIPPET 1200 747 SNIPPET_NOT_RELEVANT 98598725
ACTION SNIPPET 1200 750 SNIPPET_NOT_RELEVANT 48215670
ACTION SNIPPET 1200 753 SNIPPET_NOT_RELEVANT 9779297
ACTION SNIPPET 1200 756 SNIPPET_NOT_RELEVANT 10957533
ACTION SNIPPET 1200 759 SNIPPET_NOT_RELEVANT 150540661
ACTION SNIPPET 1200 762 SNIPPET_NOT_RELEVANT 153521445
ACTION SNIPPET 1200 765 SNIPPET_NOT_RELEVANT 152938046
ACTION SNIPPET 1200 768 SNIPPET_NOT_RELEVANT 145394372
ACTION SNIPPET 1200 771 SNIPPET_NOT_RELEVANT 152515043
ACTION SNIPPET 1200 774 SNIPPET_NOT_RELEVANT 140978693
ACTION SNIPPET 1200 777 SNIPPET_NOT_RELEVANT 71898996
ACTION QUERY 1200 787 ("school dress code" OR "uniform" OR "school uniform" OR "required school attire" OR "required school clothing" OR "mandatory school attire" OR "mandatory school clothing" OR "uniforms" OR "school uniform policy" OR "required uniform" OR "required school uniform" OR "mandatory uniform" OR "mandatory school uniform" OR "dress code" OR "appearance policy" OR "personal appearance" OR "appearance requirements") AND ("impact" OR "effect" OR
ACTION SERP 1200 792 EXAMINE_SERP
ACTION SNIPPET 1200 795 SNIPPET_NOT_RELEVANT 160948958
ACTION SNIPPET 1200 798 SNIPPET_NOT_RELEVANT 42980208
ACTION SNIPPET 1200 801 SNIPPET_NOT_RELEVANT 143789138
ACTION SNIPPET 1200 804 SNIPPET_NOT_RELEVANT 13976201
ACTION SNIPPET 1200 807 SNIPPET_NOT_RELEVANT 125606587
ACTION SNIPPET 1200 810 SNIPPET_NOT_RELEVANT 70709947
ACTION SNIPPET 1200 813 SNIPPET_NOT_RELEVANT 2849078
ACTION SNIPPET 1200 816 SNIPPET_NOT_RELEVANT 62321433
ACTION SNIPPET 1200 819 SNIPPET_NOT_RELEVANT 84309310
ACTION SNIPPET 1200 822 SNIPPET_NOT_RELEVANT 12358415
ACTION SNIPPET 1200 825 SNIPPET_NOT_RELEVANT 144594822
ACTION SNIPPET 1200 828 SNIPPET_NOT_RELEVANT 63372687
ACTION SNIPPET 1200 831 SNIPPET_NOT_RELEVANT 62322465
ACTION SNIPPET 1200 834 SNIPPET_NOT_RELEVANT 134127642
ACTION SNIPPET 1200 837 SNIPPET_NOT_RELEVANT 139908991
ACTION SNIPPET 1200 840 SNIPPET_NOT_RELEVANT 39546560
ACTION SNIPPET 1200 843 SNIPPET_NOT_RELEVANT 40296776
ACTION SNIPPET 1200 846 SNIPPET_NOT_RELEVANT 34141663
ACTION SNIPPET 1200 849 SNIPPET_NOT_RELEVANT 38317760
ACTION SNIPPET 1200 852 SNIPPET_NOT_RELEVANT 2035216
ACTION SNIPPET 1200 855 SNIPPET_NOT_RELEVANT 83503616
ACTION SNIPPET 1200 858 SNIPPET_NOT_RELEVANT 7879398
ACTION SNIPPET 1200 861 SNIPPET_NOT_RELEVANT 121399365
ACTION SNIPPET 1200 864 SNIPPET_NOT_RELEVANT 61975873
ACTION SNIPPET 1200 867 SNIPPET_NOT_RELEVANT 83305629
ACTION SNIPPET 1200 870 SNIPPET_NOT_RELEVANT 40367579
ACTION SNIPPET 1200 873 SNIPPET_NOT_RELEVANT 144250356
ACTION SNIPPET 1200 876 SNIPPET_NOT_RELEVANT 51668732
ACTION SNIPPET 1200 879 SNIPPET_NOT_RELEVANT 804320
ACTION SNIPPET 1200 882 SNIPPET_NOT_RELEVANT 18496136
ACTION SNIPPET 1200 885 SNIPPET_NOT_RELEVANT 75994445
ACTION SNIPPET 1200 888 SNIPPET_NOT_RELEVANT 63284265
ACTION QUERY 1200 898 ("school dress code" OR "school uniform" OR "uniforms in schools" OR "dress code in schools") AND ("effect" OR "impact" OR "influence" OR "aftermath" OR "consequence" OR "result" OR "outcome" OR "produce" OR "generate" OR "create" OR "form" OR "evolve" OR "become" OR "transmit" OR "pass on" OR "propagate" OR "spread"
ACTION SERP 1200 903 EXAMINE_SERP
ACTION SNIPPET 1200 906 SNIPPET_NOT_RELEVANT 70709947
ACTION SNIPPET 1200 909 SNIPPET_NOT_RELEVANT 13976201
ACTION SNIPPET 1200 912 SNIPPET_NOT_RELEVANT 125606587
ACTION SNIPPET 1200 915 SNIPPET_NOT_RELEVANT 129415671
ACTION SNIPPET 1200 918 SNIPPET_NOT_RELEVANT 39546560
ACTION SNIPPET 1200 921 SNIPPET_NOT_RELEVANT 138556102
ACTION SNIPPET 1200 924 SNIPPET_NOT_RELEVANT 9552275
ACTION SNIPPET 1200 927 SNIPPET_NOT_RELEVANT 40296776
ACTION SNIPPET 1200 930 SNIPPET_NOT_RELEVANT 112488180
ACTION SNIPPET 1200 933 SNIPPET_NOT_RELEVANT 40937612
ACTION SNIPPET 1200 936 SNIPPET_NOT_RELEVANT 139908991
ACTION SNIPPET 1200 939 SNIPPET_NOT_RELEVANT 61675490
ACTION SNIPPET 1200 942 SNIPPET_NOT_RELEVANT 149952652
ACTION SNIPPET 1200 945 SNIPPET_NOT_RELEVANT 66842114
ACTION SNIPPET 1200 948 SNIPPET_NOT_RELEVANT 150544757
ACTION SNIPPET 1200 951 SNIPPET_NOT_RELEVANT 80044506
ACTION SNIPPET 1200 954 SNIPPET_NOT_RELEVANT 84309310
ACTION SNIPPET 1200 957 SNIPPET_NOT_RELEVANT 132659320
ACTION SNIPPET 1200 960 SNIPPET_NOT_RELEVANT 63284265
ACTION SNIPPET 1200 963 SNIPPET_NOT_RELEVANT 48239531
ACTION SNIPPET 1200 966 SNIPPET_NOT_RELEVANT 75482647
ACTION SNIPPET 1200 969 SNIPPET_NOT_RELEVANT 69401949
ACTION SNIPPET 1200 972 SNIPPET_NOT_RELEVANT 2849078
ACTION SNIPPET 1200 975 SNIPPET_NOT_RELEVANT 107276539
ACTION SNIPPET 1200 978 SNIPPET_NOT_RELEVANT 63372687
ACTION SNIPPET 1200 981 SNIPPET_NOT_RELEVANT 71858614
ACTION SNIPPET 1200 984 SNIPPET_NOT_RELEVANT 9030917
ACTION SNIPPET 1200 987 SNIPPET_NOT_RELEVANT 78804035
ACTION SNIPPET 1200 990 SNIPPET_NOT_RELEVANT 83503616
ACTION SNIPPET 1200 993 SNIPPET_NOT_RELEVANT 144594822
ACTION SNIPPET 1200 996 SNIPPET_NOT_RELEVANT 143789138
ACTION SNIPPET 1200 999 SNIPPET_NOT_RELEVANT 84332311
ACTION QUERY 1200 1009 ("school dress code" OR "school uniform" OR "uniforms in schools" OR "required school attire" OR "school appearance policies") AND ("impact" OR "effect" OR "influence" OR "incidence" OR "consequence" OR "outcome") AND ("student behavior" OR "student conduct" OR "student performance" OR "academic results" OR "educational attainment" OR "graduation rates" OR "high school graduation requirement" OR "middle school results
ACTION SERP 1200 1014 EXAMINE_SERP
ACTION SNIPPET 1200 1017 SNIPPET_NOT_RELEVANT 42980208
ACTION SNIPPET 1200 1020 SNIPPET_NOT_RELEVANT 2849078
ACTION SNIPPET 1200 1023 SNIPPET_NOT_RELEVANT 125600711
ACTION SNIPPET 1200 1026 SNIPPET_NOT_RELEVANT 125606587
ACTION SNIPPET 1200 1029 SNIPPET_NOT_RELEVANT 39546560
ACTION SNIPPET 1200 1032 SNIPPET_NOT_RELEVANT 62321433
ACTION SNIPPET 1200 1035 SNIPPET_NOT_RELEVANT 161426222
ACTION SNIPPET 1200 1038 SNIPPET_NOT_RELEVANT 2349254
ACTION SNIPPET 1200 1041 SNIPPET_NOT_RELEVANT 47798829
ACTION SNIPPET 1200 1044 SNIPPET_NOT_RELEVANT 31414755
ACTION SNIPPET 1200 1047 SNIPPET_NOT_RELEVANT 36986375
ACTION SNIPPET 1200 1050 SNIPPET_NOT_RELEVANT 160948958
ACTION SNIPPET 1200 1053 SNIPPET_NOT_RELEVANT 19163054
ACTION SNIPPET 1200 1056 SNIPPET_NOT_RELEVANT 37998506
ACTION SNIPPET 1200 1059 SNIPPET_NOT_RELEVANT 60750003
ACTION SNIPPET 1200 1062 SNIPPET_NOT_RELEVANT 150395060
ACTION SNIPPET 1200 1065 SNIPPET_NOT_RELEVANT 2673968
ACTION SNIPPET 1200 1068 SNIPPET_NOT_RELEVANT 69797318
ACTION SNIPPET 1200 1071 SNIPPET_NOT_RELEVANT 10471252
ACTION SNIPPET 1200 1074 SNIPPET_NOT_RELEVANT 2623343
ACTION SNIPPET 1200 1077 SNIPPET_NOT_RELEVANT 51733241
ACTION SNIPPET 1200 1080 SNIPPET_NOT_RELEVANT 62322465
ACTION SNIPPET 1200 1083 SNIPPET_NOT_RELEVANT 65255260
ACTION SNIPPET 1200 1086 SNIPPET_NOT_RELEVANT 9330872
ACTION SNIPPET 1200 1089 SNIPPET_NOT_RELEVANT 123007245
ACTION SNIPPET 1200 1092 SNIPPET_NOT_RELEVANT 2461052
ACTION SNIPPET 1200 1095 SNIPPET_NOT_RELEVANT 126664155
ACTION SNIPPET 1200 1098 SNIPPET_NOT_RELEVANT 75601734
ACTION SNIPPET 1200 1101 SNIPPET_NOT_RELEVANT 2798425
ACTION SNIPPET 1200 1104 SNIPPET_NOT_RELEVANT 69363545
ACTION SNIPPET 1200 1107 SNIPPET_NOT_RELEVANT 11619431
